,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Credit: Credit Billing Cycle Payment Bal,Credit: Credit End of Prev Cycle Bal,Dad Loan: Principal Balance,Dad Loan: Interest,Dad Loan: Loan Billing Cycle Payment Bal,Dad Loan: Loan End of Prev Cycle Bal,Student Loans: Principal Balance,Student Loans: Interest,Student Loans: Loan Billing Cycle Payment Bal,Student Loans: Loan End of Prev Cycle Bal,Marginal Interest,Net Gain,Net Loss,Net Worth,Loan Total,CC Debt Total,Liquid Total,Next Income Date,Memo Directives,Memo
83,20250122,1600.0,725.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,45.525737889313916,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36566.98301950442,29031.732548478714,9135.250471025705,1600.0,20250131,,food (Credit +$20.00)
84,20250123,1600.0,745.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,47.92182935717254,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36589.37911097228,29034.12863994657,9155.250471025705,1600.0,20250131,,food (Credit +$20.00)
85,20250124,1600.0,765.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,50.317920825031166,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36611.775202440134,29036.52473141443,9175.250471025705,1600.0,20250131,,food (Credit +$20.00)
86,20250125,1600.0,785.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,52.71401229288979,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36634.171293907995,29038.92082288229,9195.250471025705,1600.0,20250131,,food (Credit +$20.00)
87,20250126,1600.0,805.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,55.110103760748416,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36656.56738537585,29041.316914350147,9215.250471025705,1600.0,20250131,,food (Credit +$20.00)
88,20250127,1600.0,825.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,57.50619522860704,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36678.96347684371,29043.71300581801,9235.250471025705,1600.0,20250131,,food (Credit +$20.00)
89,20250128,1600.0,925.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,59.902286696465666,0.0,14586.2068105894,2.396091467858625,0.0,102.39609146785862,-36781.35956831157,29046.109097285866,9335.250471025705,1600.0,20250131,,gas (Credit +$80.00); food (Credit +$20.00)
90,20250129,1600.0,945.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,62.29837816432429,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36803.75565977943,29048.505188753723,9355.250471025705,1600.0,20250131,,food (Credit +$20.00)
91,20250130,1600.0,965.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,64.69446963218292,0.0,14586.2068105894,2.396091467858625,0.0,22.396091467858625,-36826.15175124729,29050.901280221584,9375.250471025705,1600.0,20250131,,food (Credit +$20.00)
92,20250131,3200.0,985.0,8410.250471025705,0.0,8410.250471025705,14400.0,0.0,0.0,14400.0,14586.2068105894,67.09056110004154,0.0,14586.2068105894,2.396091467858625,1577.6039085321413,0.0,-35248.54784271515,29053.29737168944,9395.250471025705,3200.0,20250214,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
93,20250201,2700.0,1105.0,8410.250471025705,0.0,8410.250471025705,13900.0,0.0,0.0,14400.0,14586.2068105894,69.48665256790017,0.0,14586.2068105894,2.396091467858625,0.0,122.39609146785862,-35370.943934183,28555.6934631573,9515.250471025705,2700.0,20250214,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
94,20250202,2700.0,1215.0,8410.250471025705,0.0,8410.250471025705,13900.0,0.0,0.0,13900.0,14586.2068105894,71.88274403575879,0.0,14586.2068105894,2.396091467858625,0.0,112.39609146785862,-35483.34002565086,28558.08955462516,9625.250471025705,2700.0,20250214,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
95,20250203,2076.81,1235.0,8410.250471025705,0.0,8410.250471025705,13900.0,0.0,0.0,13900.0,14437.295646093016,0.0,0.0,14586.2068105894,2.397255964241211,0.0,422.3972559642412,-35905.73611711872,28337.295646093015,9645.250471025705,2076.81,20250214,LOAN MIN PAYMENT (Student Loans: Interest -$74.28); LOAN MIN PAYMENT (Student Loans: Principal Balance -$148.91); LOAN MIN PAYMENT (Checking -$223.19),sjcc spring 2025 tuition (Checking -$400.00); food (Credit +$20.00)
96,20250204,2076.81,1255.0,8410.250471025705,0.0,8410.250471025705,13900.0,0.0,0.0,13900.0,14437.295646093016,2.371629674922877,0.0,14437.295646093016,2.371629674922877,0.0,22.37162967492288,-35928.10774679364,28339.667275767937,9665.250471025705,2076.81,20250214,,food (Credit +$20.00)
97,20250205,0.0,1275.0,6333.440471025706,2076.81,8410.250471025705,13900.0,0.0,0.0,13900.0,14437.295646093016,4.743259349845754,0.0,14437.295646093016,2.371629674922877,0.0,22.37162967492288,-35950.47937646857,28342.03890544286,7608.440471025706,0.0,20250214,ADDTL CC PAYMENT (Checking -$2076.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2076.81),food (Credit +$20.00)
98,20250206,0.0,1295.0,6333.440471025706,2076.81,8410.250471025705,13900.0,0.0,0.0,13900.0,14437.295646093016,7.114889024768631,0.0,14437.295646093016,2.371629674922877,0.0,22.37162967492288,-35972.851006143486,28344.410535117782,7628.440471025706,0.0,20250214,,food (Credit +$20.00)
99,20250207,0.0,0,7851.618105321569,0,8410.250471025705,13900.0,0.0,0.0,13900.0,14437.295646093016,9.486518699691509,0.0,14437.295646093016,205.55162967492288,0.0,225.55162967492288,-36198.400270114274,28346.782164792705,7851.618105321569,0.0,20250214,CC INTEREST (Credit: Prev Stmt Bal +$203.18); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00); CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit +$20.00)
100,20250208,0.0,20.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,11.858148374614386,0.0,14437.295646093016,2.371629674922877,0.0,22.37162967492288,-36220.77189978919,28349.153794467627,7871.618105321569,0.0,20250214,,food (Credit +$20.00)
101,20250209,0.0,40.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,14.229778049537263,0.0,14437.295646093016,2.371629674922877,0.0,22.37162967492288,-36243.14352946412,28351.52542414255,7891.618105321569,0.0,20250214,,food (Credit +$20.00)
102,20250210,0.0,60.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,16.601407724460138,0.0,14437.295646093016,2.3716296749228754,0.0,22.371629674922875,-36265.515159139046,28353.897053817476,7911.618105321569,0.0,20250214,,food (Credit +$20.00)
103,20250211,0.0,160.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,18.973037399383017,0.0,14437.295646093016,2.371629674922879,0.0,102.37162967492287,-36367.886788813965,28356.2686834924,8011.618105321569,0.0,20250214,,gas (Credit +$80.00); food (Credit +$20.00)
104,20250212,0.0,180.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,21.344667074305896,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-36390.25841848889,28358.64031316732,8031.618105321569,0.0,20250214,,food (Credit +$20.00)
105,20250213,0.0,200.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,23.716296749228775,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-36412.63004816381,28361.011942842244,8051.618105321569,0.0,20250214,,food (Credit +$20.00)
106,20250214,1600.0,220.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,26.087926424151654,0.0,14437.295646093016,2.371629674922879,1577.6283703250772,0.0,-34835.001677838736,28363.383572517167,8071.618105321569,1600.0,20250228,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
107,20250215,1600.0,240.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,28.459556099074533,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-34857.373307513655,28365.75520219209,8091.618105321569,1600.0,20250228,,food (Credit +$20.00)
108,20250216,1600.0,260.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,30.83118577399741,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-34879.74493718858,28368.12683186701,8111.618105321569,1600.0,20250228,,food (Credit +$20.00)
109,20250217,1600.0,280.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,33.20281544892029,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-34902.1165668635,28370.498461541934,8131.618105321569,1600.0,20250228,,food (Credit +$20.00)
110,20250218,1600.0,550.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,35.57444512384317,0.0,14437.295646093016,2.371629674922879,0.0,272.3716296749229,-35174.48819653843,28372.870091216857,8401.61810532157,1600.0,20250228,,phone (Credit +$250.00); food (Credit +$20.00)
111,20250219,1600.0,570.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,37.94607479876605,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35196.859826213346,28375.24172089178,8421.61810532157,1600.0,20250228,,food (Credit +$20.00)
112,20250220,1600.0,685.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,40.31770447368893,0.0,14437.295646093016,2.371629674922879,0.0,117.37162967492287,-35314.23145588827,28377.613350566702,8536.61810532157,1600.0,20250228,,car insurance (Credit +$95.00); food (Credit +$20.00)
113,20250221,1600.0,705.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,42.689334148611806,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35336.60308556319,28379.984980241625,8556.61810532157,1600.0,20250228,,food (Credit +$20.00)
114,20250222,1600.0,725.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,45.060963823534685,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35358.97471523812,28382.35660991655,8576.61810532157,1600.0,20250228,,food (Credit +$20.00)
115,20250223,1600.0,745.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,47.432593498457564,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35381.34634491304,28384.728239591474,8596.61810532157,1600.0,20250228,,food (Credit +$20.00)
116,20250224,1600.0,765.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,49.80422317338044,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35403.71797458796,28387.099869266396,8616.61810532157,1600.0,20250228,,food (Credit +$20.00)
117,20250225,1600.0,865.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,52.17585284830332,0.0,14437.295646093016,2.371629674922879,0.0,102.37162967492287,-35506.08960426289,28389.47149894132,8716.61810532157,1600.0,20250228,,gas (Credit +$80.00); food (Credit +$20.00)
118,20250226,1600.0,885.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,54.5474825232262,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35528.46123393781,28391.84312861624,8736.61810532157,1600.0,20250228,,food (Credit +$20.00)
119,20250227,1600.0,905.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,56.91911219814908,0.0,14437.295646093016,2.371629674922879,0.0,22.37162967492288,-35550.83286361273,28394.214758291164,8756.61810532157,1600.0,20250228,,food (Credit +$20.00)
120,20250228,3200.0,925.0,7851.618105321569,0.0,7851.618105321569,13900.0,0.0,0.0,13900.0,14437.295646093016,59.29074187307196,0.0,14437.295646093016,2.371629674922879,1577.6283703250772,0.0,-33973.20449328765,28396.586387966086,8776.61810532157,3200.0,20250314,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
121,20250301,2700.0,1045.0,7851.618105321569,0.0,7851.618105321569,13400.0,0.0,0.0,13900.0,14437.295646093016,61.66237154799484,0.0,14437.295646093016,2.371629674922879,0.0,122.37162967492287,-34095.57612296258,27898.95801764101,8896.61810532157,2700.0,20250314,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
122,20250302,2700.0,1155.0,7851.618105321569,0.0,7851.618105321569,13400.0,0.0,0.0,13400.0,14437.295646093016,64.03400122291771,0.0,14437.295646093016,2.371629674922872,0.0,112.37162967492287,-34207.9477526375,27901.32964731593,9006.61810532157,2700.0,20250314,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
123,20250303,2476.81,1175.0,7851.618105321569,0.0,7851.618105321569,13400.0,0.0,0.0,13400.0,14280.511276990857,0.0,0.0,14437.295646093016,2.3759987770822875,0.0,22.375998777082287,-34230.319382312424,27680.51127699086,9026.61810532157,2476.81,20250314,LOAN MIN PAYMENT (Student Loans: Interest -$66.41); LOAN MIN PAYMENT (Student Loans: Principal Balance -$156.78); LOAN MIN PAYMENT (Checking -$223.19),food (Credit +$20.00)
124,20250304,2476.81,1195.0,7851.618105321569,0.0,7851.618105321569,13400.0,0.0,0.0,13400.0,14280.511276990857,2.345874542421496,0.0,14280.511276990857,2.345874542421496,0.0,22.345874542421495,-34252.665256854845,27682.85715153328,9046.61810532157,2476.81,20250314,,food (Credit +$20.00)
125,20250305,0.0,1215.0,5374.808105321568,2476.81,7851.618105321569,13400.0,0.0,0.0,13400.0,14280.511276990857,4.691749084842992,0.0,14280.511276990857,2.345874542421496,0.0,22.345874542421495,-34275.011131397274,27685.203026075702,6589.808105321568,0.0,20250314,ADDTL CC PAYMENT (Checking -$2476.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2476.81),food (Credit +$20.00)
126,20250306,0.0,1235.0,5374.808105321568,2476.81,7851.618105321569,13400.0,0.0,0.0,13400.0,14280.511276990857,7.037623627264487,0.0,14280.511276990857,2.3458745424214955,0.0,22.345874542421495,-34297.35700593969,27687.548900618123,6609.808105321568,0.0,20250314,,food (Credit +$20.00)
127,20250307,0.0,0,6819.490112715962,0,7851.618105321569,13400.0,0.0,0.0,13400.0,14280.511276990857,9.383498169685984,0.0,14280.511276990857,192.0258745424215,0.0,212.0258745424215,-34509.384887876506,27689.894775160545,6819.490112715962,0.0,20250314,CC INTEREST (Credit: Prev Stmt Bal +$189.68); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00); CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit +$20.00)
128,20250308,0.0,20.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,11.72937271210748,0.0,14280.511276990857,2.3458745424214964,0.0,22.345874542421498,-34531.73076241893,27692.240649702966,6839.490112715962,0.0,20250314,,food (Credit +$20.00)
129,20250309,0.0,40.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,14.075247254528977,0.0,14280.511276990857,2.3458745424214964,0.0,22.345874542421498,-34554.07663696135,27694.586524245387,6859.490112715962,0.0,20250314,,food (Credit +$20.00)
130,20250310,0.0,60.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,16.421121796950473,0.0,14280.511276990857,2.3458745424214964,0.0,22.345874542421498,-34576.42251150377,27696.93239878781,6879.490112715962,0.0,20250314,,food (Credit +$20.00)
131,20250311,0.0,160.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,18.766996339371968,0.0,14280.511276990857,2.3458745424214946,0.0,102.3458745424215,-34678.76838604619,27699.27827333023,6979.490112715962,0.0,20250314,,gas (Credit +$80.00); food (Credit +$20.00)
132,20250312,0.0,180.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,21.112870881793462,0.0,14280.511276990857,2.3458745424214946,0.0,22.345874542421495,-34701.11426058861,27701.62414787265,6999.490112715962,0.0,20250314,,food (Credit +$20.00)
133,20250313,0.0,200.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,23.458745424214957,0.0,14280.511276990857,2.3458745424214946,0.0,22.345874542421495,-34723.460135131034,27703.970022415073,7019.490112715962,0.0,20250314,,food (Credit +$20.00)
134,20250314,1600.0,220.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,25.80461996663645,0.0,14280.511276990857,2.3458745424214946,1577.6541254575784,0.0,-33145.806009673455,27706.315896957494,7039.490112715962,1600.0,20250328,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
135,20250315,1600.0,240.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,28.150494509057946,0.0,14280.511276990857,2.3458745424214946,0.0,22.345874542421495,-33168.15188421588,27708.661771499916,7059.490112715962,1600.0,20250328,,food (Credit +$20.00)
136,20250316,1600.0,260.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,30.49636905147944,0.0,14280.511276990857,2.3458745424214946,0.0,22.345874542421495,-33190.4977587583,27711.007646042337,7079.490112715962,1600.0,20250328,,food (Credit +$20.00)
137,20250317,1600.0,280.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,32.84224359390094,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33212.84363330072,27713.35352058476,7099.490112715962,1600.0,20250328,,food (Credit +$20.00)
138,20250318,1600.0,550.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,35.18811813632244,0.0,14280.511276990857,2.345874542421498,0.0,272.3458745424215,-33485.18950784315,27715.699395127183,7369.490112715962,1600.0,20250328,,phone (Credit +$250.00); food (Credit +$20.00)
139,20250319,1600.0,570.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,37.533992678743935,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33507.53538238557,27718.045269669605,7389.490112715962,1600.0,20250328,,food (Credit +$20.00)
140,20250320,1600.0,685.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,39.87986722116543,0.0,14280.511276990857,2.345874542421498,0.0,117.3458745424215,-33624.88125692799,27720.391144212026,7504.490112715962,1600.0,20250328,,car insurance (Credit +$95.00); food (Credit +$20.00)
141,20250321,1600.0,705.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,42.22574176358693,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33647.22713147041,27722.737018754447,7524.490112715962,1600.0,20250328,,food (Credit +$20.00)
142,20250322,1600.0,725.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,44.57161630600843,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33669.57300601283,27725.08289329687,7544.490112715962,1600.0,20250328,,food (Credit +$20.00)
143,20250323,1600.0,745.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,46.91749084842993,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33691.918880555255,27727.42876783929,7564.490112715962,1600.0,20250328,,food (Credit +$20.00)
144,20250324,1600.0,765.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,49.263365390851426,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33714.264755097676,27729.77464238171,7584.490112715962,1600.0,20250328,,food (Credit +$20.00)
145,20250325,1600.0,865.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,51.609239933272924,0.0,14280.511276990857,2.345874542421498,0.0,102.3458745424215,-33816.6106296401,27732.120516924133,7684.490112715962,1600.0,20250328,,gas (Credit +$80.00); food (Credit +$20.00)
146,20250326,1600.0,885.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,53.95511447569442,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33838.95650418252,27734.466391466554,7704.490112715962,1600.0,20250328,,food (Credit +$20.00)
147,20250327,1600.0,905.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,56.30098901811592,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-33861.30237872494,27736.812266008976,7724.490112715962,1600.0,20250328,,food (Credit +$20.00)
148,20250328,3200.0,925.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,58.64686356053742,0.0,14280.511276990857,2.345874542421498,1577.6541254575784,0.0,-32283.648253267358,27739.158140551397,7744.490112715962,3200.0,20250411,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
149,20250329,3200.0,945.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,60.99273810295892,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-32305.99412780978,27741.50401509382,7764.490112715962,3200.0,20250411,,food (Credit +$20.00)
150,20250330,3200.0,965.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,63.338612645380415,0.0,14280.511276990857,2.345874542421498,0.0,22.345874542421498,-32328.3400023522,27743.84988963624,7784.490112715962,3200.0,20250411,,food (Credit +$20.00)
151,20250331,3200.0,985.0,6819.490112715962,0.0,6819.490112715962,13400.0,0.0,0.0,13400.0,14280.511276990857,65.6844871878019,0.0,14280.511276990857,2.345874542421491,0.0,22.34587454242149,-32350.685876894622,27746.19576417866,7804.490112715962,3200.0,20250411,,food (Credit +$20.00)
152,20250401,2700.0,1105.0,6819.490112715962,0.0,6819.490112715962,12900.0,0.0,0.0,13400.0,14280.511276990857,68.0303617302234,0.0,14280.511276990857,2.345874542421498,0.0,122.3458745424215,-32473.031751437044,27248.541638721083,7924.490112715962,2700.0,20250411,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); food (Credit +$20.00)
153,20250402,2700.0,1215.0,6819.490112715962,0.0,6819.490112715962,12900.0,0.0,0.0,12900.0,14280.511276990857,70.3762362726449,0.0,14280.511276990857,2.345874542421498,0.0,112.3458745424215,-32585.377625979465,27250.887513263504,8034.490112715962,2700.0,20250411,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
154,20250403,2476.81,1235.0,6819.490112715962,0.0,6819.490112715962,12900.0,0.0,0.0,12900.0,14130.043387805923,0.0,0.0,14280.511276990857,2.343763727355096,0.0,22.343763727355096,-32607.723500521883,27030.043387805923,8054.490112715962,2476.81,20250411,LOAN MIN PAYMENT (Student Loans: Interest -$72.72); LOAN MIN PAYMENT (Student Loans: Principal Balance -$150.47); LOAN MIN PAYMENT (Checking -$223.19),food (Credit +$20.00)
155,20250404,2476.81,1255.0,6819.490112715962,0.0,6819.490112715962,12900.0,0.0,0.0,12900.0,14130.043387805923,2.321157024690911,0.0,14130.043387805923,2.321157024690911,0.0,22.321157024690912,-32630.044657546572,27032.364544830612,8074.490112715962,2476.81,20250411,,food (Credit +$20.00)
156,20250405,0.0,1275.0,4342.6801127159615,2476.81,6819.490112715962,12900.0,0.0,0.0,12900.0,14130.043387805923,4.642314049381822,0.0,14130.043387805923,2.321157024690911,0.0,22.321157024690912,-32652.36581457127,27034.685701855306,5617.6801127159615,0.0,20250411,ADDTL CC PAYMENT (Checking -$2476.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2476.81),food (Credit +$20.00)
157,20250406,0.0,1295.0,4342.6801127159615,2476.81,6819.490112715962,12900.0,0.0,0.0,12900.0,14130.043387805923,6.963471074072733,0.0,14130.043387805923,2.321157024690911,0.0,22.321157024690912,-32674.686971595955,27037.006858879995,5637.6801127159615,0.0,20250411,,food (Credit +$20.00)
158,20250407,0.0,0,5822.427628022325,0,6819.490112715962,12900.0,0.0,0.0,12900.0,14130.043387805923,9.284628098763644,0.0,14130.043387805923,167.0711570246909,0.0,187.0711570246909,-32861.75564392701,27039.328015904688,5822.427628022325,0.0,20250411,CC INTEREST (Credit: Prev Stmt Bal +$164.75); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00); CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit +$20.00)
159,20250408,0.0,100.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,11.605785123454556,0.0,14130.043387805923,2.321157024690912,0.0,102.3211570246909,-32964.076800951705,27041.649172929378,5922.427628022325,0.0,20250411,,gas (Credit +$80.00); food (Credit +$20.00)
160,20250409,0.0,120.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,13.926942148145468,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-32986.39795797639,27043.970329954067,5942.427628022325,0.0,20250411,,food (Credit +$20.00)
161,20250410,0.0,140.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,16.24809917283638,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-33008.719115001084,27046.29148697876,5962.427628022325,0.0,20250411,,food (Credit +$20.00)
162,20250411,1600.0,160.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,18.56925619752729,0.0,14130.043387805923,2.321157024690912,1577.6788429753092,0.0,-31431.040272025773,27048.61264400345,5982.427628022325,1600.0,20250425,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
163,20250412,1600.0,180.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,20.890413222218204,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31453.361429050467,27050.933801028143,6002.427628022325,1600.0,20250425,,food (Credit +$20.00)
164,20250413,1600.0,200.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,23.211570246909115,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31475.682586075156,27053.254958052832,6022.427628022325,1600.0,20250425,,food (Credit +$20.00)
165,20250414,1600.0,220.0,5822.427628022325,0.0,5822.427628022325,12900.0,0.0,0.0,12900.0,14130.043387805923,25.532727271600027,0.0,14130.043387805923,2.321157024690912,0.0,22.321157024690912,-31498.003743099845,27055.57611507752,6042.427628022325,1600.0,20250425,,food (Credit +$20.00)
