,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Marginal Interest,Net Gain,Net Loss,Net Worth,Loan Total,CC Debt Total,Liquid Total,Memo Directives,Memo
184,20241209,136.35,50.0,2716.87,0.0,0.0,25.0,-2630.52,0.0,2766.87,136.35,,food (Credit -$25.0); 
185,20241210,136.35,75.0,2716.87,0.0,0.0,25.0,-2655.52,0.0,2791.87,136.35,,food (Credit -$25.0); 
186,20241211,136.35,100.0,2716.87,0.0,0.0,25.0,-2680.52,0.0,2816.87,136.35,,food (Credit -$25.0); 
187,20241212,136.35,125.0,2716.87,0.0,0.0,25.0,-2705.52,0.0,2841.87,136.35,,food (Credit -$25.0); 
188,20241213,1736.35,150.0,2716.87,0.0,1575.0,0.0,-1130.52,0.0,2866.87,1736.35,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
189,20241214,1736.35,175.0,2716.87,0.0,0.0,25.0,-1155.52,0.0,2891.87,1736.35,,food (Credit -$25.0); 
190,20241215,1736.35,200.0,2716.87,0.0,0.0,25.0,-1180.52,0.0,2916.87,1736.35,,food (Credit -$25.0); 
191,20241216,1736.35,225.0,2716.87,0.0,0.0,25.0,-1205.52,0.0,2941.87,1736.35,,food (Credit -$25.0); 
192,20241217,1736.35,250.0,2716.87,0.0,0.0,25.0,-1230.52,0.0,2966.87,1736.35,,food (Credit -$25.0); 
193,20241218,1736.35,275.0,2716.87,0.0,0.0,25.0,-1255.52,0.0,2991.87,1736.35,,food (Credit -$25.0); 
194,20241219,1736.35,300.0,2716.87,0.0,0.0,25.0,-1280.52,0.0,3016.87,1736.35,,food (Credit -$25.0); 
195,20241220,1641.35,325.0,2716.87,0.0,0.0,120.0,-1400.52,0.0,3041.87,1641.35,,car insurance (Checking -$95.0); food (Credit -$25.0); 
196,20241221,1641.35,430.0,2716.87,0.0,0.0,105.0,-1505.52,0.0,3146.87,1641.35,,gas (Credit -$80.0); food (Credit -$25.0); 
197,20241222,1641.35,455.0,2716.87,0.0,0.0,25.0,-1530.52,0.0,3171.87,1641.35,,food (Credit -$25.0); 
198,20241223,1641.35,480.0,2716.87,0.0,0.0,25.0,-1555.52,0.0,3196.87,1641.35,,food (Credit -$25.0); 
199,20241224,1641.35,505.0,2716.87,0.0,0.0,25.0,-1580.52,0.0,3221.87,1641.35,,food (Credit -$25.0); 
200,20241225,1641.35,530.0,2716.87,0.0,0.0,25.0,-1605.52,0.0,3246.87,1641.35,,food (Credit -$25.0); 
201,20241226,1641.35,555.0,2716.87,0.0,0.0,25.0,-1630.52,0.0,3271.87,1641.35,,food (Credit -$25.0); 
202,20241227,3241.35,580.0,2716.87,0.0,1575.0,0.0,-55.51999999999998,0.0,3296.87,3241.35,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
203,20241228,3241.35,605.0,2716.87,0.0,0.0,25.0,-80.51999999999998,0.0,3321.87,3241.35,,food (Credit -$25.0); 
204,20241229,3241.35,630.0,2716.87,0.0,0.0,25.0,-105.51999999999998,0.0,3346.87,3241.35,,food (Credit -$25.0); 
205,20241230,3241.35,655.0,2716.87,0.0,0.0,25.0,-130.51999999999998,0.0,3371.87,3241.35,,food (Credit -$25.0); 
206,20241231,3241.35,680.0,2716.87,0.0,0.0,25.0,-155.51999999999998,0.0,3396.87,3241.35,,food (Credit -$25.0); 
207,20250101,92.81,705.0,399.33,0.0,0.0,856.0,-1011.52,0.0,1104.33,92.81, ADDTL CC PAYMENT (Checking -$2317.54);  ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$2317.54); ,repay dad (Checking -$800.0); storage unit rent (Checking -$31.0); food (Credit -$25.0); 
208,20250102,92.81,730.0,399.33,0.0,0.0,25.0,-1036.52,0.0,1129.33,92.81,,food (Credit -$25.0); 
209,20250103,92.81,755.0,399.33,0.0,0.0,25.0,-1061.52,0.0,1154.33,92.81,,food (Credit -$25.0); 
210,20250104,92.81,860.0,399.33,0.0,0.0,105.0,-1166.52,0.0,1259.33,92.81,,gas (Credit -$80.0); food (Credit -$25.0); 
211,20250105,92.81,885.0,399.33,0.0,0.0,25.0,-1191.52,0.0,1284.33,92.81,,food (Credit -$25.0); 
212,20250106,92.81,910.0,399.33,0.0,0.0,25.0,-1216.52,0.0,1309.33,92.81,,food (Credit -$25.0); 
213,20250107,92.81,0,1399.97,65.64,0.0,90.64,-1307.16,0.0,1399.97,92.81, CC INTEREST (Credit: Prev Stmt Bal +$65.64);  CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00);  CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit -$25.0); 
214,20250108,92.81,25.0,1399.97,0.0,0.0,25.0,-1332.16,0.0,1424.97,92.81,,food (Credit -$25.0); 
215,20250109,92.81,50.0,1399.97,0.0,0.0,25.0,-1357.16,0.0,1449.97,92.81,,food (Credit -$25.0); 
216,20250110,1692.81,75.0,1399.97,0.0,1575.0,0.0,217.83999999999992,0.0,1474.97,1692.81,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
217,20250111,1692.81,100.0,1399.97,0.0,0.0,25.0,192.83999999999992,0.0,1499.97,1692.81,,food (Credit -$25.0); 
218,20250112,1692.81,125.0,1399.97,0.0,0.0,25.0,167.83999999999992,0.0,1524.97,1692.81,,food (Credit -$25.0); 
219,20250113,1692.81,150.0,1399.97,0.0,0.0,25.0,142.83999999999992,0.0,1549.97,1692.81,,food (Credit -$25.0); 
220,20250114,1692.81,175.0,1399.97,0.0,0.0,25.0,117.83999999999992,0.0,1574.97,1692.81,,food (Credit -$25.0); 
221,20250115,1692.81,200.0,1399.97,0.0,0.0,25.0,92.83999999999992,0.0,1599.97,1692.81,,food (Credit -$25.0); 
222,20250116,1692.81,225.0,1399.97,0.0,0.0,25.0,67.83999999999992,0.0,1624.97,1692.81,,food (Credit -$25.0); 
223,20250117,1692.81,250.0,1399.97,0.0,0.0,25.0,42.83999999999992,0.0,1649.97,1692.81,,food (Credit -$25.0); 
224,20250118,1692.81,355.0,1399.97,0.0,0.0,105.0,-62.16000000000008,0.0,1754.97,1692.81,,gas (Credit -$80.0); food (Credit -$25.0); 
225,20250119,1692.81,380.0,1399.97,0.0,0.0,25.0,-87.16000000000008,0.0,1779.97,1692.81,,food (Credit -$25.0); 
226,20250120,1597.81,405.0,1399.97,0.0,0.0,120.0,-207.16000000000008,0.0,1804.97,1597.81,,car insurance (Checking -$95.0); food (Credit -$25.0); 
227,20250121,1597.81,430.0,1399.97,0.0,0.0,25.0,-232.16000000000008,0.0,1829.97,1597.81,,food (Credit -$25.0); 
228,20250122,1597.81,455.0,1399.97,0.0,0.0,25.0,-257.1600000000001,0.0,1854.97,1597.81,,food (Credit -$25.0); 
229,20250123,1597.81,480.0,1399.97,0.0,0.0,25.0,-282.1600000000001,0.0,1879.97,1597.81,,food (Credit -$25.0); 
230,20250124,3197.81,505.0,1399.97,0.0,1575.0,0.0,1292.84,0.0,1904.97,3197.81,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
231,20250125,3197.81,530.0,1399.97,0.0,0.0,25.0,1267.84,0.0,1929.97,3197.81,,food (Credit -$25.0); 
232,20250126,3197.81,555.0,1399.97,0.0,0.0,25.0,1242.84,0.0,1954.97,3197.81,,food (Credit -$25.0); 
233,20250127,3197.81,580.0,1399.97,0.0,0.0,25.0,1217.84,0.0,1979.97,3197.81,,food (Credit -$25.0); 
234,20250128,3197.81,605.0,1399.97,0.0,0.0,25.0,1192.84,0.0,2004.97,3197.81,,food (Credit -$25.0); 
235,20250129,3197.81,630.0,1399.97,0.0,0.0,25.0,1167.84,0.0,2029.97,3197.81,,food (Credit -$25.0); 
236,20250130,3197.81,655.0,1399.97,0.0,0.0,25.0,1142.84,0.0,2054.9700000000003,3197.81,,food (Credit -$25.0); 
237,20250131,3197.81,680.0,1399.97,0.0,0.0,25.0,1117.84,0.0,2079.9700000000003,3197.81,,food (Credit -$25.0); 
238,20250201,500.0,318.16,0.0,0.0,0.0,936.0,181.83999999999997,0.0,318.16,500.0, ADDTL CC PAYMENT (Checking -$466.84);  ADDTL CC PAYMENT (Credit: Curr Stmt Bal -$466.84);  ADDTL CC PAYMENT (Checking -$1399.97);  ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$1399.97); ,repay dad (Checking -$800.0); gas (Credit -$80.0); storage unit rent (Checking -$31.0); food (Credit -$25.0); 
239,20250202,500.0,343.16,0.0,0.0,0.0,25.0,156.83999999999997,0.0,343.16,500.0,,food (Credit -$25.0); 
240,20250203,0.0,368.16,0.0,0.0,0.0,525.0,-368.16,0.0,368.16,0.0,,sjcc spring 2025 tuition (Checking -$500.0); food (Credit -$25.0); 
241,20250204,0.0,393.16,0.0,0.0,0.0,25.0,-393.16,0.0,393.16,0.0,,food (Credit -$25.0); 
242,20250205,0.0,418.16,0.0,0.0,0.0,25.0,-418.16,0.0,418.16,0.0,,food (Credit -$25.0); 
243,20250206,0.0,443.16,0.0,0.0,0.0,25.0,-443.16,0.0,443.16,0.0,,food (Credit -$25.0); 
244,20250207,1600.0,0,501.98,33.82,1541.18,0.0,1098.02,0.0,501.98,1600.0, CC INTEREST (Credit: Prev Stmt Bal +$33.82);  CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00);  CC MIN PAYMENT ALREADY MADE (Checking -$0.00),EMT income (Checking +$1600.0); food (Credit -$25.0); 
245,20250208,1600.0,25.0,501.98,0.0,0.0,25.0,1073.02,0.0,526.98,1600.0,,food (Credit -$25.0); 
246,20250209,1600.0,50.0,501.98,0.0,0.0,25.0,1048.02,0.0,551.98,1600.0,,food (Credit -$25.0); 
247,20250210,1600.0,75.0,501.98,0.0,0.0,25.0,1023.02,0.0,576.98,1600.0,,food (Credit -$25.0); 
248,20250211,1600.0,100.0,501.98,0.0,0.0,25.0,998.02,0.0,601.98,1600.0,,food (Credit -$25.0); 
249,20250212,1600.0,125.0,501.98,0.0,0.0,25.0,973.02,0.0,626.98,1600.0,,food (Credit -$25.0); 
250,20250213,1600.0,150.0,501.98,0.0,0.0,25.0,948.02,0.0,651.98,1600.0,,food (Credit -$25.0); 
251,20250214,1600.0,175.0,501.98,0.0,0.0,25.0,923.02,0.0,676.98,1600.0,,food (Credit -$25.0); 
252,20250215,1600.0,280.0,501.98,0.0,0.0,105.0,818.02,0.0,781.98,1600.0,,gas (Credit -$80.0); food (Credit -$25.0); 
253,20250216,1600.0,305.0,501.98,0.0,0.0,25.0,793.02,0.0,806.98,1600.0,,food (Credit -$25.0); 
254,20250217,1600.0,330.0,501.98,0.0,0.0,25.0,768.02,0.0,831.98,1600.0,,food (Credit -$25.0); 
255,20250218,1600.0,355.0,501.98,0.0,0.0,25.0,743.02,0.0,856.98,1600.0,,food (Credit -$25.0); 
256,20250219,1600.0,380.0,501.98,0.0,0.0,25.0,718.02,0.0,881.98,1600.0,,food (Credit -$25.0); 
257,20250220,1505.0,405.0,501.98,0.0,0.0,120.0,598.02,0.0,906.98,1505.0,,car insurance (Checking -$95.0); food (Credit -$25.0); 
258,20250221,3105.0,430.0,501.98,0.0,1575.0,0.0,2173.02,0.0,931.98,3105.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
259,20250222,3105.0,455.0,501.98,0.0,0.0,25.0,2148.02,0.0,956.98,3105.0,,food (Credit -$25.0); 
260,20250223,3105.0,480.0,501.98,0.0,0.0,25.0,2123.02,0.0,981.98,3105.0,,food (Credit -$25.0); 
261,20250224,3105.0,505.0,501.98,0.0,0.0,25.0,2098.02,0.0,1006.98,3105.0,,food (Credit -$25.0); 
262,20250225,3105.0,530.0,501.98,0.0,0.0,25.0,2073.02,0.0,1031.98,3105.0,,food (Credit -$25.0); 
263,20250226,3105.0,555.0,501.98,0.0,0.0,25.0,2048.02,0.0,1056.98,3105.0,,food (Credit -$25.0); 
264,20250227,3105.0,580.0,501.98,0.0,0.0,25.0,2023.02,0.0,1081.98,3105.0,,food (Credit -$25.0); 
265,20250228,3105.0,605.0,501.98,0.0,0.0,25.0,1998.02,0.0,1106.98,3105.0,,food (Credit -$25.0); 
266,20250301,1174.0,111.98,0.0,0.0,0.0,936.0,1062.02,0.0,111.98,1174.0, ADDTL CC PAYMENT (Checking -$598.02);  ADDTL CC PAYMENT (Credit: Curr Stmt Bal -$598.02);  ADDTL CC PAYMENT (Checking -$501.98);  ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$501.98); ,repay dad (Checking -$800.0); gas (Credit -$80.0); storage unit rent (Checking -$31.0); food (Credit -$25.0); 
267,20250302,1174.0,136.98,0.0,0.0,0.0,25.0,1037.02,0.0,136.98,1174.0,,food (Credit -$25.0); 
268,20250303,1174.0,161.98,0.0,0.0,0.0,25.0,1012.02,0.0,161.98,1174.0,,food (Credit -$25.0); 
269,20250304,1174.0,186.98,0.0,0.0,0.0,25.0,987.02,0.0,186.98,1174.0,,food (Credit -$25.0); 
270,20250305,1174.0,211.98,0.0,0.0,0.0,25.0,962.02,0.0,211.98,1174.0,,food (Credit -$25.0); 
271,20250306,1174.0,236.98,0.0,0.0,0.0,25.0,937.02,0.0,236.98,1174.0,,food (Credit -$25.0); 
272,20250307,2774.0,0,274.11,12.13,1562.87,0.0,2499.89,0.0,274.11,2774.0, CC INTEREST (Credit: Prev Stmt Bal +$12.13);  CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00);  CC MIN PAYMENT ALREADY MADE (Checking -$0.00),EMT income (Checking +$1600.0); food (Credit -$25.0); 
273,20250308,2774.0,25.0,274.11,0.0,0.0,25.0,2474.89,0.0,299.11,2774.0,,food (Credit -$25.0); 
274,20250309,2774.0,50.0,274.11,0.0,0.0,25.0,2449.89,0.0,324.11,2774.0,,food (Credit -$25.0); 
275,20250310,2774.0,75.0,274.11,0.0,0.0,25.0,2424.89,0.0,349.11,2774.0,,food (Credit -$25.0); 
276,20250311,2774.0,100.0,274.11,0.0,0.0,25.0,2399.89,0.0,374.11,2774.0,,food (Credit -$25.0); 
277,20250312,2774.0,125.0,274.11,0.0,0.0,25.0,2374.89,0.0,399.11,2774.0,,food (Credit -$25.0); 
278,20250313,2774.0,150.0,274.11,0.0,0.0,25.0,2349.89,0.0,424.11,2774.0,,food (Credit -$25.0); 
279,20250314,2774.0,175.0,274.11,0.0,0.0,25.0,2324.89,0.0,449.11,2774.0,,food (Credit -$25.0); 
280,20250315,2774.0,280.0,274.11,0.0,0.0,105.0,2219.89,0.0,554.11,2774.0,,gas (Credit -$80.0); food (Credit -$25.0); 
281,20250316,2774.0,305.0,274.11,0.0,0.0,25.0,2194.89,0.0,579.11,2774.0,,food (Credit -$25.0); 
282,20250317,2774.0,330.0,274.11,0.0,0.0,25.0,2169.89,0.0,604.11,2774.0,,food (Credit -$25.0); 
283,20250318,2774.0,355.0,274.11,0.0,0.0,25.0,2144.89,0.0,629.11,2774.0,,food (Credit -$25.0); 
284,20250319,2774.0,380.0,274.11,0.0,0.0,25.0,2119.89,0.0,654.11,2774.0,,food (Credit -$25.0); 
285,20250320,2679.0,405.0,274.11,0.0,0.0,120.0,1999.8899999999999,0.0,679.11,2679.0,,car insurance (Checking -$95.0); food (Credit -$25.0); 
286,20250321,4279.0,430.0,274.11,0.0,1575.0,0.0,3574.89,0.0,704.11,4279.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
287,20250322,4279.0,455.0,274.11,0.0,0.0,25.0,3549.89,0.0,729.11,4279.0,,food (Credit -$25.0); 
288,20250323,4279.0,480.0,274.11,0.0,0.0,25.0,3524.89,0.0,754.11,4279.0,,food (Credit -$25.0); 
289,20250324,4279.0,505.0,274.11,0.0,0.0,25.0,3499.89,0.0,779.11,4279.0,,food (Credit -$25.0); 
290,20250325,4279.0,530.0,274.11,0.0,0.0,25.0,3474.89,0.0,804.11,4279.0,,food (Credit -$25.0); 
291,20250326,4279.0,555.0,274.11,0.0,0.0,25.0,3449.89,0.0,829.11,4279.0,,food (Credit -$25.0); 
292,20250327,4279.0,580.0,274.11,0.0,0.0,25.0,3424.89,0.0,854.11,4279.0,,food (Credit -$25.0); 
293,20250328,4279.0,605.0,274.11,0.0,0.0,25.0,3399.89,0.0,879.11,4279.0,,food (Credit -$25.0); 
294,20250329,4279.0,710.0,274.11,0.0,0.0,105.0,3294.89,0.0,984.11,4279.0,,gas (Credit -$80.0); food (Credit -$25.0); 
295,20250330,4279.0,735.0,274.11,0.0,0.0,25.0,3269.89,0.0,1009.11,4279.0,,food (Credit -$25.0); 
296,20250331,4279.0,760.0,274.11,0.0,0.0,25.0,3244.89,0.0,1034.1100000000001,4279.0,,food (Credit -$25.0); 
297,20250401,2548.0,159.11,0.0,0.0,0.0,856.0,2388.89,0.0,159.11,2548.0, ADDTL CC PAYMENT (Checking -$625.89);  ADDTL CC PAYMENT (Credit: Curr Stmt Bal -$625.89);  ADDTL CC PAYMENT (Checking -$274.11);  ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$274.11); ,repay dad (Checking -$800.0); storage unit rent (Checking -$31.0); food (Credit -$25.0); 
298,20250402,2548.0,184.11,0.0,0.0,0.0,25.0,2363.89,0.0,184.11,2548.0,,food (Credit -$25.0); 
299,20250403,2548.0,209.11,0.0,0.0,0.0,25.0,2338.89,0.0,209.11,2548.0,,food (Credit -$25.0); 
300,20250404,4148.0,234.11,0.0,0.0,1575.0,0.0,3913.89,0.0,234.11,4148.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
301,20250405,4148.0,259.11,0.0,0.0,0.0,25.0,3888.89,0.0,259.11,4148.0,,food (Credit -$25.0); 
302,20250406,4148.0,284.11,0.0,0.0,0.0,25.0,3863.89,0.0,284.11,4148.0,,food (Credit -$25.0); 
303,20250407,4148.0,0,315.73,6.62,0.0,31.62,3832.27,0.0,315.73,4148.0, CC INTEREST (Credit: Prev Stmt Bal +$6.62);  CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00);  CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit -$25.0); 
304,20250408,4148.0,25.0,315.73,0.0,0.0,25.0,3807.27,0.0,340.73,4148.0,,food (Credit -$25.0); 
305,20250409,4148.0,50.0,315.73,0.0,0.0,25.0,3782.27,0.0,365.73,4148.0,,food (Credit -$25.0); 
306,20250410,4148.0,75.0,315.73,0.0,0.0,25.0,3757.27,0.0,390.73,4148.0,,food (Credit -$25.0); 
307,20250411,4148.0,100.0,315.73,0.0,0.0,25.0,3732.27,0.0,415.73,4148.0,,food (Credit -$25.0); 
308,20250412,4148.0,205.0,315.73,0.0,0.0,105.0,3627.27,0.0,520.73,4148.0,,gas (Credit -$80.0); food (Credit -$25.0); 
309,20250413,4148.0,230.0,315.73,0.0,0.0,25.0,3602.27,0.0,545.73,4148.0,,food (Credit -$25.0); 
310,20250414,4148.0,255.0,315.73,0.0,0.0,25.0,3577.27,0.0,570.73,4148.0,,food (Credit -$25.0); 
311,20250415,4148.0,280.0,315.73,0.0,0.0,25.0,3552.27,0.0,595.73,4148.0,,food (Credit -$25.0); 
312,20250416,4148.0,305.0,315.73,0.0,0.0,25.0,3527.27,0.0,620.73,4148.0,,food (Credit -$25.0); 
313,20250417,4148.0,330.0,315.73,0.0,0.0,25.0,3502.27,0.0,645.73,4148.0,,food (Credit -$25.0); 
314,20250418,5748.0,355.0,315.73,0.0,1575.0,0.0,5077.27,0.0,670.73,5748.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
315,20250419,5748.0,380.0,315.73,0.0,0.0,25.0,5052.27,0.0,695.73,5748.0,,food (Credit -$25.0); 
316,20250420,5653.0,405.0,315.73,0.0,0.0,120.0,4932.27,0.0,720.73,5653.0,,car insurance (Checking -$95.0); food (Credit -$25.0); 
317,20250421,5653.0,430.0,315.73,0.0,0.0,25.0,4907.27,0.0,745.73,5653.0,,food (Credit -$25.0); 
318,20250422,5653.0,455.0,315.73,0.0,0.0,25.0,4882.27,0.0,770.73,5653.0,,food (Credit -$25.0); 
319,20250423,5653.0,480.0,315.73,0.0,0.0,25.0,4857.27,0.0,795.73,5653.0,,food (Credit -$25.0); 
320,20250424,5653.0,505.0,315.73,0.0,0.0,25.0,4832.27,0.0,820.73,5653.0,,food (Credit -$25.0); 
321,20250425,5653.0,530.0,315.73,0.0,0.0,25.0,4807.27,0.0,845.73,5653.0,,food (Credit -$25.0); 
322,20250426,5653.0,635.0,315.73,0.0,0.0,105.0,4702.27,0.0,950.73,5653.0,,gas (Credit -$80.0); food (Credit -$25.0); 
323,20250427,5653.0,660.0,315.73,0.0,0.0,25.0,4677.27,0.0,975.73,5653.0,,food (Credit -$25.0); 
324,20250428,5653.0,685.0,315.73,0.0,0.0,25.0,4652.27,0.0,1000.73,5653.0,,food (Credit -$25.0); 
325,20250429,5653.0,710.0,315.73,0.0,0.0,25.0,4627.27,0.0,1025.73,5653.0,,food (Credit -$25.0); 
326,20250430,5653.0,735.0,315.73,0.0,0.0,25.0,4602.27,0.0,1050.73,5653.0,,food (Credit -$25.0); 
327,20250501,3922.0,175.73,0.0,0.0,0.0,856.0,3746.27,0.0,175.73,3922.0, ADDTL CC PAYMENT (Checking -$584.27);  ADDTL CC PAYMENT (Credit: Curr Stmt Bal -$584.27);  ADDTL CC PAYMENT (Checking -$315.73);  ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$315.73); ,repay dad (Checking -$800.0); storage unit rent (Checking -$31.0); food (Credit -$25.0); 
328,20250502,5522.0,200.73,0.0,0.0,1575.0,0.0,5321.27,0.0,200.73,5522.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
329,20250503,5522.0,225.73,0.0,0.0,0.0,25.0,5296.27,0.0,225.73,5522.0,,food (Credit -$25.0); 
330,20250504,5522.0,250.73,0.0,0.0,0.0,25.0,5271.27,0.0,250.73,5522.0,,food (Credit -$25.0); 
331,20250505,5522.0,275.73,0.0,0.0,0.0,25.0,5246.27,0.0,275.73,5522.0,,food (Credit -$25.0); 
332,20250506,5522.0,300.73,0.0,0.0,0.0,25.0,5221.27,0.0,300.73,5522.0,,food (Credit -$25.0); 
333,20250507,5522.0,0,333.36,7.63,0.0,32.63,5188.64,0.0,333.36,5522.0, CC INTEREST (Credit: Prev Stmt Bal +$7.63);  CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00);  CC MIN PAYMENT ALREADY MADE (Checking -$0.00),food (Credit -$25.0); 
334,20250508,5522.0,25.0,333.36,0.0,0.0,25.0,5163.64,0.0,358.36,5522.0,,food (Credit -$25.0); 
335,20250509,5522.0,50.0,333.36,0.0,0.0,25.0,5138.64,0.0,383.36,5522.0,,food (Credit -$25.0); 
336,20250510,5522.0,155.0,333.36,0.0,0.0,105.0,5033.64,0.0,488.36,5522.0,,gas (Credit -$80.0); food (Credit -$25.0); 
337,20250511,5522.0,180.0,333.36,0.0,0.0,25.0,5008.64,0.0,513.36,5522.0,,food (Credit -$25.0); 
338,20250512,5522.0,205.0,333.36,0.0,0.0,25.0,4983.64,0.0,538.36,5522.0,,food (Credit -$25.0); 
339,20250513,5522.0,230.0,333.36,0.0,0.0,25.0,4958.64,0.0,563.36,5522.0,,food (Credit -$25.0); 
340,20250514,5522.0,255.0,333.36,0.0,0.0,25.0,4933.64,0.0,588.36,5522.0,,food (Credit -$25.0); 
341,20250515,5522.0,280.0,333.36,0.0,0.0,25.0,4908.64,0.0,613.36,5522.0,,food (Credit -$25.0); 
342,20250516,7122.0,305.0,333.36,0.0,1575.0,0.0,6483.64,0.0,638.36,7122.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
343,20250517,7122.0,330.0,333.36,0.0,0.0,25.0,6458.64,0.0,663.36,7122.0,,food (Credit -$25.0); 
344,20250518,7122.0,355.0,333.36,0.0,0.0,25.0,6433.64,0.0,688.36,7122.0,,food (Credit -$25.0); 
345,20250519,7122.0,380.0,333.36,0.0,0.0,25.0,6408.64,0.0,713.36,7122.0,,food (Credit -$25.0); 
346,20250520,7027.0,405.0,333.36,0.0,0.0,120.0,6288.64,0.0,738.36,7027.0,,car insurance (Checking -$95.0); food (Credit -$25.0); 
347,20250521,7027.0,430.0,333.36,0.0,0.0,25.0,6263.64,0.0,763.36,7027.0,,food (Credit -$25.0); 
348,20250522,7027.0,455.0,333.36,0.0,0.0,25.0,6238.64,0.0,788.36,7027.0,,food (Credit -$25.0); 
349,20250523,7027.0,480.0,333.36,0.0,0.0,25.0,6213.64,0.0,813.36,7027.0,,food (Credit -$25.0); 
350,20250524,7027.0,585.0,333.36,0.0,0.0,105.0,6108.64,0.0,918.36,7027.0,,gas (Credit -$80.0); food (Credit -$25.0); 
351,20250525,7027.0,610.0,333.36,0.0,0.0,25.0,6083.64,0.0,943.36,7027.0,,food (Credit -$25.0); 
352,20250526,7027.0,635.0,333.36,0.0,0.0,25.0,6058.64,0.0,968.36,7027.0,,food (Credit -$25.0); 
353,20250527,7027.0,660.0,333.36,0.0,0.0,25.0,6033.64,0.0,993.36,7027.0,,food (Credit -$25.0); 
354,20250528,7027.0,685.0,333.36,0.0,0.0,25.0,6008.64,0.0,1018.36,7027.0,,food (Credit -$25.0); 
355,20250529,7027.0,710.0,333.36,0.0,0.0,25.0,5983.64,0.0,1043.3600000000001,7027.0,,food (Credit -$25.0); 
356,20250530,8627.0,735.0,333.36,0.0,1575.0,0.0,7558.64,0.0,1068.3600000000001,8627.0,,EMT income (Checking +$1600.0); food (Credit -$25.0); 
357,20250531,8627.0,760.0,333.36,0.0,0.0,25.0,7533.64,0.0,1093.3600000000001,8627.0,,food (Credit -$25.0); 
358,20250601,6896.0,218.36,0.0,0.0,0.0,856.0,6677.64,0.0,218.36,6896.0, ADDTL CC PAYMENT (Checking -$566.64);  ADDTL CC PAYMENT (Credit: Curr Stmt Bal -$566.64);  ADDTL CC PAYMENT (Checking -$333.36);  ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$333.36); ,repay dad (Checking -$800.0); storage unit rent (Checking -$31.0); food (Credit -$25.0); 
359,20250602,6896.0,243.36,0.0,0.0,0.0,25.0,6652.64,0.0,243.36,6896.0,,food (Credit -$25.0); 
360,20250603,6396.0,268.36,0.0,0.0,0.0,525.0,6127.64,0.0,268.36,6396.0,,sjcc summer 2025 tuition (Checking -$500.0); food (Credit -$25.0); 
361,20250604,6396.0,293.36,0.0,0.0,0.0,25.0,6102.64,0.0,293.36,6396.0,,food (Credit -$25.0); 
362,20250605,6396.0,318.36,0.0,0.0,0.0,25.0,6077.64,0.0,318.36,6396.0,,food (Credit -$25.0); 
363,20250606,6396.0,343.36,0.0,0.0,0.0,25.0,6052.64,0.0,343.36,6396.0,,food (Credit -$25.0); 
364,20250607,6396.0,0,456.41,8.05,0.0,113.05,5939.59,0.0,456.41,6396.0, CC INTEREST (Credit: Prev Stmt Bal +$8.05);  CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00);  CC MIN PAYMENT ALREADY MADE (Checking -$0.00),gas (Credit -$80.0); food (Credit -$25.0); 
365,20250608,6396.0,25.0,456.41,0.0,0.0,25.0,5914.59,0.0,481.41,6396.0,,food (Credit -$25.0); 
