,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Loan A: Principal Balance,Loan A: Interest,Loan B: Principal Balance,Loan B: Interest,Loan C: Principal Balance,Loan C: Interest,Loan D: Principal Balance,Loan D: Interest,Loan E: Principal Balance,Loan E: Interest,Tax Debt: Principal Balance,Tax Debt: Interest,Memo
133,2023-08-13 00:00:00,13655.92,343.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
134,2023-08-14 00:00:00,13655.92,373.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
135,2023-08-15 00:00:00,13655.92,403.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
136,2023-08-16 00:00:00,13655.92,433.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
137,2023-08-17 00:00:00,13655.92,552.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,car insurance ($89.0) ; food ($30.0) ; 
138,2023-08-18 00:00:00,13655.92,582.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
139,2023-08-19 00:00:00,13655.92,635.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
140,2023-08-20 00:00:00,13655.92,665.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
141,2023-08-21 00:00:00,13655.92,870.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,health insurance ($175.5) ; food ($30.0) ; 
142,2023-08-22 00:00:00,13655.92,900.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
143,2023-08-23 00:00:00,13655.92,930.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
144,2023-08-24 00:00:00,13655.92,960.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
145,2023-08-25 00:00:00,13655.92,990.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
146,2023-08-26 00:00:00,13655.92,1020.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
147,2023-08-27 00:00:00,17015.92,1050.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
148,2023-08-28 00:00:00,17015.92,1080.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
149,2023-08-29 00:00:00,17015.92,1110.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
150,2023-08-30 00:00:00,17015.92,1140.5,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
151,2023-08-31 00:00:00,17015.92,1333.59,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,phone bill ($163.09) ; food ($30.0) ; 
152,2023-09-01 00:00:00,14515.919999999998,1463.59,14582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,jp rent ($1500.0) ; additional cc payment ($1000.0) ; gas and bus ($100.0) ; food ($30.0) ; 
153,2023-09-02 00:00:00,14515.919999999998,1493.59,14582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
154,2023-09-03 00:00:00,13784.699999999999,0.0,15956.77,4696.18,0.6,1869.55,0.22,4676.68,0.55,1773.31,0.0,3309.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($481.22415) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
155,2023-09-04 00:00:00,13784.699999999999,30.0,15956.77,4696.18,1.2,1869.55,0.44,4676.68,1.1,1773.31,0.18,3309.17,0.34,8000.0,0.0,food ($30.0) ; 
156,2023-09-05 00:00:00,13784.699999999999,60.0,15956.77,4696.18,1.7999999999999998,1869.55,0.66,4676.68,1.6500000000000001,1773.31,0.36,3309.17,0.68,8000.0,0.0,food ($30.0) ; 
157,2023-09-06 00:00:00,13784.699999999999,90.0,15956.77,4696.18,2.4,1869.55,0.88,4676.68,2.2,1773.31,0.54,3309.17,1.02,8000.0,0.0,food ($30.0) ; 
158,2023-09-07 00:00:00,13784.699999999999,163.0,15956.77,4696.18,3.0,1869.55,1.1,4676.68,2.75,1773.31,0.72,3309.17,1.36,8000.0,0.0,gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
159,2023-09-08 00:00:00,13784.699999999999,193.0,15956.77,4696.18,3.6,1869.55,1.32,4676.68,3.3,1773.31,0.8999999999999999,3309.17,1.7000000000000002,8000.0,0.0,food ($30.0) ; 
160,2023-09-09 00:00:00,13784.699999999999,223.0,15956.77,4696.18,4.2,1869.55,1.54,4676.68,3.8499999999999996,1773.31,1.0799999999999998,3309.17,2.04,8000.0,0.0,food ($30.0) ; 
161,2023-09-10 00:00:00,17144.699999999997,253.0,15956.77,4696.18,4.8,1869.55,1.76,4676.68,4.3999999999999995,1773.31,1.2599999999999998,3309.17,2.38,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
162,2023-09-11 00:00:00,17144.699999999997,283.0,15956.77,4696.18,5.3999999999999995,1869.55,1.98,4676.68,4.949999999999999,1773.31,1.4399999999999997,3309.17,2.7199999999999998,8000.0,0.0,food ($30.0) ; 
163,2023-09-12 00:00:00,17144.699999999997,313.0,15956.77,4696.18,5.999999999999999,1869.55,2.2,4676.68,5.499999999999999,1773.31,1.6199999999999997,3309.17,3.0599999999999996,8000.0,0.0,food ($30.0) ; 
164,2023-09-13 00:00:00,17144.699999999997,343.0,15956.77,4696.18,6.599999999999999,1869.55,2.4200000000000004,4676.68,6.049999999999999,1773.31,1.7999999999999996,3309.17,3.3999999999999995,8000.0,0.0,food ($30.0) ; 
165,2023-09-14 00:00:00,17144.699999999997,373.0,15956.77,4696.18,7.199999999999998,1869.55,2.6400000000000006,4676.68,6.599999999999999,1773.31,1.9799999999999995,3309.17,3.7399999999999993,8000.0,0.0,food ($30.0) ; 
166,2023-09-15 00:00:00,17144.699999999997,403.0,15956.77,4696.18,7.799999999999998,1869.55,2.8600000000000008,4676.68,7.149999999999999,1773.31,2.1599999999999997,3309.17,4.079999999999999,8000.0,0.0,food ($30.0) ; 
167,2023-09-16 00:00:00,17144.699999999997,433.0,15956.77,4696.18,8.399999999999999,1869.55,3.080000000000001,4676.68,7.699999999999998,1773.31,2.34,3309.17,4.419999999999999,8000.0,0.0,food ($30.0) ; 
168,2023-09-17 00:00:00,17144.699999999997,552.0,15956.77,4696.18,8.999999999999998,1869.55,3.300000000000001,4676.68,8.249999999999998,1773.31,2.52,3309.17,4.759999999999999,8000.0,0.0,car insurance ($89.0) ; food ($30.0) ; 
169,2023-09-18 00:00:00,17144.699999999997,582.0,15956.77,4696.18,9.599999999999998,1869.55,3.5200000000000014,4676.68,8.799999999999999,1773.31,2.7,3309.17,5.099999999999999,8000.0,0.0,food ($30.0) ; 
170,2023-09-19 00:00:00,17144.699999999997,635.0,15956.77,4696.18,10.199999999999998,1869.55,3.7400000000000015,4676.68,9.35,1773.31,2.8800000000000003,3309.17,5.439999999999999,8000.0,0.0,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
171,2023-09-20 00:00:00,17144.699999999997,665.0,15956.77,4696.18,10.799999999999997,1869.55,3.9600000000000017,4676.68,9.9,1773.31,3.0600000000000005,3309.17,5.7799999999999985,8000.0,0.0,food ($30.0) ; 
172,2023-09-21 00:00:00,17144.699999999997,870.5,15956.77,4696.18,11.399999999999997,1869.55,4.1800000000000015,4676.68,10.450000000000001,1773.31,3.2400000000000007,3309.17,6.119999999999998,8000.0,0.0,health insurance ($175.5) ; food ($30.0) ; 
173,2023-09-22 00:00:00,17144.699999999997,900.5,15956.77,4696.18,11.999999999999996,1869.55,4.400000000000001,4676.68,11.000000000000002,1773.31,3.420000000000001,3309.17,6.459999999999998,8000.0,0.0,food ($30.0) ; 
174,2023-09-23 00:00:00,17144.699999999997,930.5,15956.77,4696.18,12.599999999999996,1869.55,4.620000000000001,4676.68,11.550000000000002,1773.31,3.600000000000001,3309.17,6.799999999999998,8000.0,0.0,food ($30.0) ; 
175,2023-09-24 00:00:00,20504.699999999997,960.5,15956.77,4696.18,13.199999999999996,1869.55,4.840000000000001,4676.68,12.100000000000003,1773.31,3.780000000000001,3309.17,7.139999999999998,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
176,2023-09-25 00:00:00,20504.699999999997,990.5,15956.77,4696.18,13.799999999999995,1869.55,5.0600000000000005,4676.68,12.650000000000004,1773.31,3.9600000000000013,3309.17,7.479999999999998,8000.0,0.0,food ($30.0) ; 
177,2023-09-26 00:00:00,20504.699999999997,1020.5,15956.77,4696.18,14.399999999999995,1869.55,5.28,4676.68,13.200000000000005,1773.31,4.1400000000000015,3309.17,7.819999999999998,8000.0,0.0,food ($30.0) ; 
178,2023-09-27 00:00:00,20504.699999999997,1050.5,15956.77,4696.18,14.999999999999995,1869.55,5.5,4676.68,13.750000000000005,1773.31,4.320000000000001,3309.17,8.159999999999998,8000.0,0.0,food ($30.0) ; 
179,2023-09-28 00:00:00,20504.699999999997,1080.5,15956.77,4696.18,15.599999999999994,1869.55,5.72,4676.68,14.300000000000006,1773.31,4.500000000000001,3309.17,8.499999999999998,8000.0,0.0,food ($30.0) ; 
180,2023-09-29 00:00:00,20504.699999999997,1110.5,15956.77,4696.18,16.199999999999996,1869.55,5.9399999999999995,4676.68,14.850000000000007,1773.31,4.680000000000001,3309.17,8.839999999999998,8000.0,0.0,food ($30.0) ; 
181,2023-09-30 00:00:00,20504.699999999997,1140.5,15956.77,4696.18,16.799999999999997,1869.55,6.159999999999999,4676.68,15.400000000000007,1773.31,4.86,3309.17,9.179999999999998,8000.0,0.0,food ($30.0) ; 
182,2023-10-01 00:00:00,18004.699999999997,1433.59,14956.77,4696.18,17.4,1869.55,6.379999999999999,4676.68,15.950000000000008,1773.31,5.04,3309.17,9.519999999999998,8000.0,0.0,jp rent ($1500.0) ; additional cc payment ($1000.0) ; phone bill ($163.09) ; gas and bus ($100.0) ; food ($30.0) ; 
183,2023-10-02 00:00:00,18004.699999999997,1463.59,14956.77,4696.18,18.0,1869.55,6.599999999999999,4676.68,16.500000000000007,1773.31,5.22,3309.17,9.859999999999998,8000.0,0.0,food ($30.0) ; 
184,2023-10-03 00:00:00,17261.129999999997,0.0,16297.16,4664.18,0.6,1826.1499999999999,0.21,4643.18,0.55,1728.71,0.0,3269.37,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($493.57341) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
185,2023-10-04 00:00:00,17261.129999999997,30.0,16297.16,4664.18,1.2,1826.1499999999999,0.42,4643.18,1.1,1728.71,0.18,3269.37,0.34,8000.0,0.0,food ($30.0) ; 
186,2023-10-05 00:00:00,17261.129999999997,60.0,16297.16,4664.18,1.7999999999999998,1826.1499999999999,0.63,4643.18,1.6500000000000001,1728.71,0.36,3269.37,0.68,8000.0,0.0,food ($30.0) ; 
187,2023-10-06 00:00:00,17261.129999999997,90.0,16297.16,4664.18,2.4,1826.1499999999999,0.84,4643.18,2.2,1728.71,0.54,3269.37,1.02,8000.0,0.0,food ($30.0) ; 
188,2023-10-07 00:00:00,17261.129999999997,163.0,16297.16,4664.18,3.0,1826.1499999999999,1.05,4643.18,2.75,1728.71,0.72,3269.37,1.36,8000.0,0.0,gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
189,2023-10-08 00:00:00,20621.129999999997,193.0,16297.16,4664.18,3.6,1826.1499999999999,1.26,4643.18,3.3,1728.71,0.8999999999999999,3269.37,1.7000000000000002,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
190,2023-10-09 00:00:00,20621.129999999997,223.0,16297.16,4664.18,4.2,1826.1499999999999,1.47,4643.18,3.8499999999999996,1728.71,1.0799999999999998,3269.37,2.04,8000.0,0.0,food ($30.0) ; 
191,2023-10-10 00:00:00,20621.129999999997,253.0,16297.16,4664.18,4.8,1826.1499999999999,1.68,4643.18,4.3999999999999995,1728.71,1.2599999999999998,3269.37,2.38,8000.0,0.0,food ($30.0) ; 
192,2023-10-11 00:00:00,20621.129999999997,283.0,16297.16,4664.18,5.3999999999999995,1826.1499999999999,1.89,4643.18,4.949999999999999,1728.71,1.4399999999999997,3269.37,2.7199999999999998,8000.0,0.0,food ($30.0) ; 
193,2023-10-12 00:00:00,20621.129999999997,313.0,16297.16,4664.18,5.999999999999999,1826.1499999999999,2.1,4643.18,5.499999999999999,1728.71,1.6199999999999997,3269.37,3.0599999999999996,8000.0,0.0,food ($30.0) ; 
194,2023-10-13 00:00:00,20621.129999999997,343.0,16297.16,4664.18,6.599999999999999,1826.1499999999999,2.31,4643.18,6.049999999999999,1728.71,1.7999999999999996,3269.37,3.3999999999999995,8000.0,0.0,food ($30.0) ; 
195,2023-10-14 00:00:00,20621.129999999997,373.0,16297.16,4664.18,7.199999999999998,1826.1499999999999,2.52,4643.18,6.599999999999999,1728.71,1.9799999999999995,3269.37,3.7399999999999993,8000.0,0.0,food ($30.0) ; 
196,2023-10-15 00:00:00,20621.129999999997,403.0,16297.16,4664.18,7.799999999999998,1826.1499999999999,2.73,4643.18,7.149999999999999,1728.71,2.1599999999999997,3269.37,4.079999999999999,8000.0,0.0,food ($30.0) ; 
197,2023-10-16 00:00:00,20621.129999999997,433.0,16297.16,4664.18,8.399999999999999,1826.1499999999999,2.94,4643.18,7.699999999999998,1728.71,2.34,3269.37,4.419999999999999,8000.0,1.31,food ($30.0) ; 
198,2023-10-17 00:00:00,20621.129999999997,552.0,16297.16,4664.18,8.999999999999998,1826.1499999999999,3.15,4643.18,8.249999999999998,1728.71,2.52,3269.37,4.759999999999999,8000.0,2.62,car insurance ($89.0) ; food ($30.0) ; 
199,2023-10-18 00:00:00,20621.129999999997,582.0,16297.16,4664.18,9.599999999999998,1826.1499999999999,3.36,4643.18,8.799999999999999,1728.71,2.7,3269.37,5.099999999999999,8000.0,3.93,food ($30.0) ; 
200,2023-10-19 00:00:00,20621.129999999997,635.0,16297.16,4664.18,10.199999999999998,1826.1499999999999,3.57,4643.18,9.35,1728.71,2.8800000000000003,3269.37,5.439999999999999,8000.0,5.24,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
201,2023-10-20 00:00:00,20621.129999999997,665.0,16297.16,4664.18,10.799999999999997,1826.1499999999999,3.78,4643.18,9.9,1728.71,3.0600000000000005,3269.37,5.7799999999999985,8000.0,6.550000000000001,food ($30.0) ; 
202,2023-10-21 00:00:00,20621.129999999997,870.5,16297.16,4664.18,11.399999999999997,1826.1499999999999,3.9899999999999998,4643.18,10.450000000000001,1728.71,3.2400000000000007,3269.37,6.119999999999998,8000.0,7.860000000000001,health insurance ($175.5) ; food ($30.0) ; 
203,2023-10-22 00:00:00,23981.129999999997,900.5,16297.16,4664.18,11.999999999999996,1826.1499999999999,4.2,4643.18,11.000000000000002,1728.71,3.420000000000001,3269.37,6.459999999999998,8000.0,9.170000000000002,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
204,2023-10-23 00:00:00,23981.129999999997,930.5,16297.16,4664.18,12.599999999999996,1826.1499999999999,4.41,4643.18,11.550000000000002,1728.71,3.600000000000001,3269.37,6.799999999999998,8000.0,10.480000000000002,food ($30.0) ; 
205,2023-10-24 00:00:00,23981.129999999997,960.5,16297.16,4664.18,13.199999999999996,1826.1499999999999,4.62,4643.18,12.100000000000003,1728.71,3.780000000000001,3269.37,7.139999999999998,8000.0,11.790000000000003,food ($30.0) ; 
206,2023-10-25 00:00:00,23981.129999999997,990.5,16297.16,4664.18,13.799999999999995,1826.1499999999999,4.83,4643.18,12.650000000000004,1728.71,3.9600000000000013,3269.37,7.479999999999998,8000.0,13.100000000000003,food ($30.0) ; 
207,2023-10-26 00:00:00,23981.129999999997,1020.5,16297.16,4664.18,14.399999999999995,1826.1499999999999,5.04,4643.18,13.200000000000005,1728.71,4.1400000000000015,3269.37,7.819999999999998,8000.0,14.410000000000004,food ($30.0) ; 
208,2023-10-27 00:00:00,23981.129999999997,1050.5,16297.16,4664.18,14.999999999999995,1826.1499999999999,5.25,4643.18,13.750000000000005,1728.71,4.320000000000001,3269.37,8.159999999999998,8000.0,15.720000000000004,food ($30.0) ; 
209,2023-10-28 00:00:00,23981.129999999997,1080.5,16297.16,4664.18,15.599999999999994,1826.1499999999999,5.46,4643.18,14.300000000000006,1728.71,4.500000000000001,3269.37,8.499999999999998,8000.0,17.030000000000005,food ($30.0) ; 
210,2023-10-29 00:00:00,23981.129999999997,1110.5,16297.16,4664.18,16.199999999999996,1826.1499999999999,5.67,4643.18,14.850000000000007,1728.71,4.680000000000001,3269.37,8.839999999999998,8000.0,18.340000000000003,food ($30.0) ; 
211,2023-10-30 00:00:00,23981.129999999997,1140.5,16297.16,4664.18,16.799999999999997,1826.1499999999999,5.88,4643.18,15.400000000000007,1728.71,4.86,3269.37,9.179999999999998,8000.0,19.650000000000002,food ($30.0) ; 
212,2023-10-31 00:00:00,23981.129999999997,1333.59,16297.16,4664.18,17.4,1826.1499999999999,6.09,4643.18,15.950000000000008,1728.71,5.04,3269.37,9.519999999999998,8000.0,20.96,phone bill ($163.09) ; food ($30.0) ; 
213,2023-11-01 00:00:00,21481.129999999997,1463.59,15297.16,4664.18,18.0,1826.1499999999999,6.3,4643.18,16.500000000000007,1728.71,5.22,3269.37,9.859999999999998,8000.0,22.27,jp rent ($1500.0) ; additional cc payment ($1000.0) ; gas and bus ($100.0) ; food ($30.0) ; 
214,2023-11-02 00:00:00,21481.129999999997,1493.59,15297.16,4664.18,18.6,1826.1499999999999,6.51,4643.18,17.050000000000008,1728.71,5.3999999999999995,3269.37,10.199999999999998,8000.0,23.58,food ($30.0) ; 
215,2023-11-03 00:00:00,20726.319999999996,0.0,16664.05,4632.780000000001,0.59,1782.6599999999999,0.21,4610.2300000000005,0.54,1684.29,0.0,3229.91,0.0,8000.0,24.889999999999997,food ($30.0) ; Credit cc min payment ($504.80628) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
216,2023-11-04 00:00:00,20726.319999999996,30.0,16664.05,4632.780000000001,1.18,1782.6599999999999,0.42,4610.2300000000005,1.08,1684.29,0.17,3229.91,0.33,8000.0,26.199999999999996,food ($30.0) ; 
217,2023-11-05 00:00:00,24086.319999999996,60.0,16664.05,4632.780000000001,1.77,1782.6599999999999,0.63,4610.2300000000005,1.62,1684.29,0.34,3229.91,0.66,8000.0,27.509999999999994,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
218,2023-11-06 00:00:00,24086.319999999996,90.0,16664.05,4632.780000000001,2.36,1782.6599999999999,0.84,4610.2300000000005,2.16,1684.29,0.51,3229.91,0.99,8000.0,28.819999999999993,food ($30.0) ; 
219,2023-11-07 00:00:00,24086.319999999996,163.0,16664.05,4632.780000000001,2.9499999999999997,1782.6599999999999,1.05,4610.2300000000005,2.7,1684.29,0.68,3229.91,1.32,8000.0,30.129999999999992,gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
220,2023-11-08 00:00:00,24086.319999999996,193.0,16664.05,4632.780000000001,3.5399999999999996,1782.6599999999999,1.26,4610.2300000000005,3.24,1684.29,0.8500000000000001,3229.91,1.6500000000000001,8000.0,31.43999999999999,food ($30.0) ; 
221,2023-11-09 00:00:00,24086.319999999996,223.0,16664.05,4632.780000000001,4.13,1782.6599999999999,1.47,4610.2300000000005,3.7800000000000002,1684.29,1.02,3229.91,1.9800000000000002,8000.0,32.74999999999999,food ($30.0) ; 
222,2023-11-10 00:00:00,24086.319999999996,253.0,16664.05,4632.780000000001,4.72,1782.6599999999999,1.68,4610.2300000000005,4.32,1684.29,1.19,3229.91,2.31,8000.0,34.059999999999995,food ($30.0) ; 
223,2023-11-11 00:00:00,24086.319999999996,283.0,16664.05,4632.780000000001,5.31,1782.6599999999999,1.89,4610.2300000000005,4.86,1684.29,1.3599999999999999,3229.91,2.64,8000.0,35.37,food ($30.0) ; 
224,2023-11-12 00:00:00,24086.319999999996,313.0,16664.05,4632.780000000001,5.8999999999999995,1782.6599999999999,2.1,4610.2300000000005,5.4,1684.29,1.5299999999999998,3229.91,2.97,8000.0,36.68,food ($30.0) ; 
225,2023-11-13 00:00:00,24086.319999999996,343.0,16664.05,4632.780000000001,6.489999999999999,1782.6599999999999,2.31,4610.2300000000005,5.94,1684.29,1.6999999999999997,3229.91,3.3000000000000003,8000.0,37.99,food ($30.0) ; 
226,2023-11-14 00:00:00,24086.319999999996,373.0,16664.05,4632.780000000001,7.079999999999999,1782.6599999999999,2.52,4610.2300000000005,6.48,1684.29,1.8699999999999997,3229.91,3.6300000000000003,8000.0,39.300000000000004,food ($30.0) ; 
227,2023-11-15 00:00:00,24086.319999999996,403.0,16664.05,4632.780000000001,7.669999999999999,1782.6599999999999,2.73,4610.2300000000005,7.0200000000000005,1684.29,2.0399999999999996,3229.91,3.9600000000000004,8000.0,40.61000000000001,food ($30.0) ; 
228,2023-11-16 00:00:00,24086.319999999996,433.0,16664.05,4632.780000000001,8.26,1782.6599999999999,2.94,4610.2300000000005,7.5600000000000005,1684.29,2.2099999999999995,3229.91,4.29,8000.0,41.92000000000001,food ($30.0) ; 
229,2023-11-17 00:00:00,24086.319999999996,552.0,16664.05,4632.780000000001,8.85,1782.6599999999999,3.15,4610.2300000000005,8.100000000000001,1684.29,2.3799999999999994,3229.91,4.62,8000.0,43.23000000000001,car insurance ($89.0) ; food ($30.0) ; 
230,2023-11-18 00:00:00,24086.319999999996,582.0,16664.05,4632.780000000001,9.44,1782.6599999999999,3.36,4610.2300000000005,8.64,1684.29,2.5499999999999994,3229.91,4.95,8000.0,44.54000000000001,food ($30.0) ; 
231,2023-11-19 00:00:00,27446.319999999996,635.0,16664.05,4632.780000000001,10.03,1782.6599999999999,3.57,4610.2300000000005,9.18,1684.29,2.7199999999999993,3229.91,5.28,8000.0,45.850000000000016,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
232,2023-11-20 00:00:00,27446.319999999996,665.0,16664.05,4632.780000000001,10.62,1782.6599999999999,3.78,4610.2300000000005,9.719999999999999,1684.29,2.8899999999999992,3229.91,5.61,8000.0,47.16000000000002,food ($30.0) ; 
233,2023-11-21 00:00:00,27446.319999999996,870.5,16664.05,4632.780000000001,11.209999999999999,1782.6599999999999,3.9899999999999998,4610.2300000000005,10.259999999999998,1684.29,3.059999999999999,3229.91,5.94,8000.0,48.47000000000002,health insurance ($175.5) ; food ($30.0) ; 
234,2023-11-22 00:00:00,27446.319999999996,900.5,16664.05,4632.780000000001,11.799999999999999,1782.6599999999999,4.2,4610.2300000000005,10.799999999999997,1684.29,3.229999999999999,3229.91,6.2700000000000005,8000.0,49.78000000000002,food ($30.0) ; 
235,2023-11-23 00:00:00,27446.319999999996,930.5,16664.05,4632.780000000001,12.389999999999999,1782.6599999999999,4.41,4610.2300000000005,11.339999999999996,1684.29,3.399999999999999,3229.91,6.6000000000000005,8000.0,51.090000000000025,food ($30.0) ; 
236,2023-11-24 00:00:00,27446.319999999996,960.5,16664.05,4632.780000000001,12.979999999999999,1782.6599999999999,4.62,4610.2300000000005,11.879999999999995,1684.29,3.569999999999999,3229.91,6.930000000000001,8000.0,52.40000000000003,food ($30.0) ; 
237,2023-11-25 00:00:00,27446.319999999996,990.5,16664.05,4632.780000000001,13.569999999999999,1782.6599999999999,4.83,4610.2300000000005,12.419999999999995,1684.29,3.739999999999999,3229.91,7.260000000000001,8000.0,53.71000000000003,food ($30.0) ; 
238,2023-11-26 00:00:00,27446.319999999996,1020.5,16664.05,4632.780000000001,14.159999999999998,1782.6599999999999,5.04,4610.2300000000005,12.959999999999994,1684.29,3.909999999999999,3229.91,7.590000000000001,8000.0,55.02000000000003,food ($30.0) ; 
239,2023-11-27 00:00:00,27446.319999999996,1050.5,16664.05,4632.780000000001,14.749999999999998,1782.6599999999999,5.25,4610.2300000000005,13.499999999999993,1684.29,4.079999999999999,3229.91,7.920000000000001,8000.0,56.330000000000034,food ($30.0) ; 
240,2023-11-28 00:00:00,27446.319999999996,1080.5,16664.05,4632.780000000001,15.339999999999998,1782.6599999999999,5.46,4610.2300000000005,14.039999999999992,1684.29,4.249999999999999,3229.91,8.25,8000.0,57.640000000000036,food ($30.0) ; 
241,2023-11-29 00:00:00,27446.319999999996,1110.5,16664.05,4632.780000000001,15.929999999999998,1782.6599999999999,5.67,4610.2300000000005,14.579999999999991,1684.29,4.419999999999999,3229.91,8.58,8000.0,58.95000000000004,food ($30.0) ; 
242,2023-11-30 00:00:00,27446.319999999996,1140.5,16664.05,4632.780000000001,16.52,1782.6599999999999,5.88,4610.2300000000005,15.11999999999999,1684.29,4.589999999999999,3229.91,8.91,8000.0,60.26000000000004,food ($30.0) ; 
243,2023-12-01 00:00:00,24946.319999999996,1433.59,15664.05,4632.780000000001,17.11,1782.6599999999999,6.09,4610.2300000000005,15.65999999999999,1684.29,4.759999999999999,3229.91,9.24,8000.0,61.57000000000004,jp rent ($1500.0) ; additional cc payment ($1000.0) ; phone bill ($163.09) ; gas and bus ($100.0) ; food ($30.0) ; 
244,2023-12-02 00:00:00,24946.319999999996,1463.59,15664.05,4632.780000000001,17.7,1782.6599999999999,6.3,4610.2300000000005,16.19999999999999,1684.29,4.929999999999999,3229.91,9.57,8000.0,62.880000000000045,food ($30.0) ; 
245,2023-12-03 00:00:00,27539.409999999996,0.0,16997.19,4600.4800000000005,0.59,1738.9599999999998,0.2,4576.43,0.54,1639.3899999999999,0.0,3189.81,0.0,8000.0,64.19000000000004,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; Credit cc min payment ($516.91365) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
