,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Loan A: Principal Balance,Loan A: Interest,Loan B: Principal Balance,Loan B: Interest,Loan C: Principal Balance,Loan C: Interest,Loan D: Principal Balance,Loan D: Interest,Loan E: Principal Balance,Loan E: Interest,Tax Debt: Principal Balance,Tax Debt: Interest,Memo
132,2023-08-17 00:00:00,3681.459999999999,420.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
133,2023-08-18 00:00:00,3681.459999999999,450.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
134,2023-08-19 00:00:00,3681.459999999999,480.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
135,2023-08-20 00:00:00,3681.459999999999,510.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
136,2023-08-21 00:00:00,3681.459999999999,540.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
137,2023-08-22 00:00:00,3681.459999999999,570.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
138,2023-08-23 00:00:00,3681.459999999999,600.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
139,2023-08-24 00:00:00,3681.459999999999,630.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
140,2023-08-25 00:00:00,3681.459999999999,660.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
141,2023-08-26 00:00:00,3681.459999999999,690.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
142,2023-08-27 00:00:00,5001.459999999999,720.0,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,EMT income work for 3 months ($1320.0) ; food ($30.0) ; 
143,2023-08-28 00:00:00,5001.459999999999,1343.59,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
144,2023-08-29 00:00:00,5001.459999999999,1373.59,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
145,2023-08-30 00:00:00,5001.459999999999,1403.59,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
146,2023-08-31 00:00:00,5001.459999999999,1433.59,13270.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
147,2023-09-01 00:00:00,3101.459999999999,3113.59,12170.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,spotify ($1650.0) ; cyclical billing total ($1100.0) ; rent Mom Aug 1 ($800.0) ; food ($30.0) ; 
148,2023-09-02 00:00:00,3101.459999999999,3143.59,12170.84,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
149,2023-09-03 00:00:00,2449.8199999999993,0.0,15219.76,4696.18,0.6,1869.55,0.22,4676.68,0.55,1773.31,0.0,3309.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($401.63772) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
150,2023-09-04 00:00:00,2449.8199999999993,30.0,15219.76,4696.18,1.2,1869.55,0.44,4676.68,1.1,1773.31,0.18,3309.17,0.34,8000.0,0.0,food ($30.0) ; 
151,2023-09-05 00:00:00,2449.8199999999993,60.0,15219.76,4696.18,1.7999999999999998,1869.55,0.66,4676.68,1.6500000000000001,1773.31,0.36,3309.17,0.68,8000.0,0.0,food ($30.0) ; 
152,2023-09-06 00:00:00,2449.8199999999993,90.0,15219.76,4696.18,2.4,1869.55,0.88,4676.68,2.2,1773.31,0.54,3309.17,1.02,8000.0,0.0,food ($30.0) ; 
153,2023-09-07 00:00:00,2449.8199999999993,120.0,15219.76,4696.18,3.0,1869.55,1.1,4676.68,2.75,1773.31,0.72,3309.17,1.36,8000.0,0.0,food ($30.0) ; 
154,2023-09-08 00:00:00,2449.8199999999993,150.0,15219.76,4696.18,3.6,1869.55,1.32,4676.68,3.3,1773.31,0.8999999999999999,3309.17,1.7000000000000002,8000.0,0.0,food ($30.0) ; 
155,2023-09-09 00:00:00,2449.8199999999993,180.0,15219.76,4696.18,4.2,1869.55,1.54,4676.68,3.8499999999999996,1773.31,1.0799999999999998,3309.17,2.04,8000.0,0.0,food ($30.0) ; 
156,2023-09-10 00:00:00,3769.8199999999993,210.0,15219.76,4696.18,4.8,1869.55,1.76,4676.68,4.3999999999999995,1773.31,1.2599999999999998,3309.17,2.38,8000.0,0.0,EMT income work for 3 months ($1320.0) ; food ($30.0) ; 
157,2023-09-11 00:00:00,3769.8199999999993,240.0,15219.76,4696.18,5.3999999999999995,1869.55,1.98,4676.68,4.949999999999999,1773.31,1.4399999999999997,3309.17,2.7199999999999998,8000.0,0.0,food ($30.0) ; 
158,2023-09-12 00:00:00,3769.8199999999993,270.0,15219.76,4696.18,5.999999999999999,1869.55,2.2,4676.68,5.499999999999999,1773.31,1.6199999999999997,3309.17,3.0599999999999996,8000.0,0.0,food ($30.0) ; 
159,2023-09-13 00:00:00,3769.8199999999993,300.0,15219.76,4696.18,6.599999999999999,1869.55,2.4200000000000004,4676.68,6.049999999999999,1773.31,1.7999999999999996,3309.17,3.3999999999999995,8000.0,0.0,food ($30.0) ; 
160,2023-09-14 00:00:00,3769.8199999999993,330.0,15219.76,4696.18,7.199999999999998,1869.55,2.6400000000000006,4676.68,6.599999999999999,1773.31,1.9799999999999995,3309.17,3.7399999999999993,8000.0,0.0,food ($30.0) ; 
161,2023-09-15 00:00:00,3769.8199999999993,360.0,15219.76,4696.18,7.799999999999998,1869.55,2.8600000000000008,4676.68,7.149999999999999,1773.31,2.1599999999999997,3309.17,4.079999999999999,8000.0,0.0,food ($30.0) ; 
162,2023-09-16 00:00:00,3769.8199999999993,390.0,15219.76,4696.18,8.399999999999999,1869.55,3.080000000000001,4676.68,7.699999999999998,1773.31,2.34,3309.17,4.419999999999999,8000.0,0.0,food ($30.0) ; 
163,2023-09-17 00:00:00,6769.82,420.0,15219.76,4696.18,8.999999999999998,1869.55,3.300000000000001,4676.68,8.249999999999998,1773.31,2.52,3309.17,4.759999999999999,8000.0,0.0,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
164,2023-09-18 00:00:00,6769.82,450.0,15219.76,4696.18,9.599999999999998,1869.55,3.5200000000000014,4676.68,8.799999999999999,1773.31,2.7,3309.17,5.099999999999999,8000.0,0.0,food ($30.0) ; 
165,2023-09-19 00:00:00,6769.82,480.0,15219.76,4696.18,10.199999999999998,1869.55,3.7400000000000015,4676.68,9.35,1773.31,2.8800000000000003,3309.17,5.439999999999999,8000.0,0.0,food ($30.0) ; 
166,2023-09-20 00:00:00,6769.82,510.0,15219.76,4696.18,10.799999999999997,1869.55,3.9600000000000017,4676.68,9.9,1773.31,3.0600000000000005,3309.17,5.7799999999999985,8000.0,0.0,food ($30.0) ; 
167,2023-09-21 00:00:00,6769.82,540.0,15219.76,4696.18,11.399999999999997,1869.55,4.1800000000000015,4676.68,10.450000000000001,1773.31,3.2400000000000007,3309.17,6.119999999999998,8000.0,0.0,food ($30.0) ; 
168,2023-09-22 00:00:00,6769.82,570.0,15219.76,4696.18,11.999999999999996,1869.55,4.400000000000001,4676.68,11.000000000000002,1773.31,3.420000000000001,3309.17,6.459999999999998,8000.0,0.0,food ($30.0) ; 
169,2023-09-23 00:00:00,6769.82,600.0,15219.76,4696.18,12.599999999999996,1869.55,4.620000000000001,4676.68,11.550000000000002,1773.31,3.600000000000001,3309.17,6.799999999999998,8000.0,0.0,food ($30.0) ; 
170,2023-09-24 00:00:00,8089.82,630.0,15219.76,4696.18,13.199999999999996,1869.55,4.840000000000001,4676.68,12.100000000000003,1773.31,3.780000000000001,3309.17,7.139999999999998,8000.0,0.0,EMT income work for 3 months ($1320.0) ; food ($30.0) ; 
171,2023-09-25 00:00:00,8089.82,660.0,15219.76,4696.18,13.799999999999995,1869.55,5.0600000000000005,4676.68,12.650000000000004,1773.31,3.9600000000000013,3309.17,7.479999999999998,8000.0,0.0,food ($30.0) ; 
172,2023-09-26 00:00:00,8089.82,690.0,15219.76,4696.18,14.399999999999995,1869.55,5.28,4676.68,13.200000000000005,1773.31,4.1400000000000015,3309.17,7.819999999999998,8000.0,0.0,food ($30.0) ; 
173,2023-09-27 00:00:00,8089.82,720.0,15219.76,4696.18,14.999999999999995,1869.55,5.5,4676.68,13.750000000000005,1773.31,4.320000000000001,3309.17,8.159999999999998,8000.0,0.0,food ($30.0) ; 
174,2023-09-28 00:00:00,8089.82,1343.59,15219.76,4696.18,15.599999999999994,1869.55,5.72,4676.68,14.300000000000006,1773.31,4.500000000000001,3309.17,8.499999999999998,8000.0,0.0,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
175,2023-09-29 00:00:00,8089.82,1373.59,15219.76,4696.18,16.199999999999996,1869.55,5.9399999999999995,4676.68,14.850000000000007,1773.31,4.680000000000001,3309.17,8.839999999999998,8000.0,0.0,food ($30.0) ; 
176,2023-09-30 00:00:00,8089.82,1403.59,15219.76,4696.18,16.799999999999997,1869.55,6.159999999999999,4676.68,15.400000000000007,1773.31,4.86,3309.17,9.179999999999998,8000.0,0.0,food ($30.0) ; 
177,2023-10-01 00:00:00,9189.82,3083.59,14119.76,4696.18,17.4,1869.55,6.379999999999999,4676.68,15.950000000000008,1773.31,5.04,3309.17,9.519999999999998,8000.0,0.0,tech income starts sep 15 ($3000.0) ; spotify ($1650.0) ; cyclical billing total ($1100.0) ; rent Mom Aug 1 ($800.0) ; food ($30.0) ; 
178,2023-10-02 00:00:00,9189.82,3113.59,14119.76,4696.18,18.0,1869.55,6.599999999999999,4676.68,16.500000000000007,1773.31,5.22,3309.17,9.859999999999998,8000.0,0.0,food ($30.0) ; 
179,2023-10-03 00:00:00,8473.869999999999,0.0,17118.72,4664.18,0.6,1826.1499999999999,0.21,4643.18,0.55,1728.71,0.0,3269.37,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($465.95208) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
180,2023-10-04 00:00:00,8473.869999999999,30.0,17118.72,4664.18,1.2,1826.1499999999999,0.42,4643.18,1.1,1728.71,0.18,3269.37,0.34,8000.0,0.0,food ($30.0) ; 
181,2023-10-05 00:00:00,8473.869999999999,60.0,17118.72,4664.18,1.7999999999999998,1826.1499999999999,0.63,4643.18,1.6500000000000001,1728.71,0.36,3269.37,0.68,8000.0,0.0,food ($30.0) ; 
182,2023-10-06 00:00:00,8473.869999999999,90.0,17118.72,4664.18,2.4,1826.1499999999999,0.84,4643.18,2.2,1728.71,0.54,3269.37,1.02,8000.0,0.0,food ($30.0) ; 
183,2023-10-07 00:00:00,8473.869999999999,120.0,17118.72,4664.18,3.0,1826.1499999999999,1.05,4643.18,2.75,1728.71,0.72,3269.37,1.36,8000.0,0.0,food ($30.0) ; 
184,2023-10-08 00:00:00,8473.869999999999,150.0,17118.72,4664.18,3.6,1826.1499999999999,1.26,4643.18,3.3,1728.71,0.8999999999999999,3269.37,1.7000000000000002,8000.0,0.0,food ($30.0) ; 
185,2023-10-09 00:00:00,8473.869999999999,180.0,17118.72,4664.18,4.2,1826.1499999999999,1.47,4643.18,3.8499999999999996,1728.71,1.0799999999999998,3269.37,2.04,8000.0,0.0,food ($30.0) ; 
186,2023-10-10 00:00:00,8473.869999999999,210.0,17118.72,4664.18,4.8,1826.1499999999999,1.68,4643.18,4.3999999999999995,1728.71,1.2599999999999998,3269.37,2.38,8000.0,0.0,food ($30.0) ; 
187,2023-10-11 00:00:00,8473.869999999999,240.0,17118.72,4664.18,5.3999999999999995,1826.1499999999999,1.89,4643.18,4.949999999999999,1728.71,1.4399999999999997,3269.37,2.7199999999999998,8000.0,0.0,food ($30.0) ; 
188,2023-10-12 00:00:00,8473.869999999999,270.0,17118.72,4664.18,5.999999999999999,1826.1499999999999,2.1,4643.18,5.499999999999999,1728.71,1.6199999999999997,3269.37,3.0599999999999996,8000.0,0.0,food ($30.0) ; 
189,2023-10-13 00:00:00,8473.869999999999,300.0,17118.72,4664.18,6.599999999999999,1826.1499999999999,2.31,4643.18,6.049999999999999,1728.71,1.7999999999999996,3269.37,3.3999999999999995,8000.0,0.0,food ($30.0) ; 
190,2023-10-14 00:00:00,8473.869999999999,330.0,17118.72,4664.18,7.199999999999998,1826.1499999999999,2.52,4643.18,6.599999999999999,1728.71,1.9799999999999995,3269.37,3.7399999999999993,8000.0,0.0,food ($30.0) ; 
191,2023-10-15 00:00:00,11473.869999999999,360.0,17118.72,4664.18,7.799999999999998,1826.1499999999999,2.73,4643.18,7.149999999999999,1728.71,2.1599999999999997,3269.37,4.079999999999999,8000.0,0.0,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
192,2023-10-16 00:00:00,11473.869999999999,390.0,17118.72,4664.18,8.399999999999999,1826.1499999999999,2.94,4643.18,7.699999999999998,1728.71,2.34,3269.37,4.419999999999999,8000.0,0.88,food ($30.0) ; 
193,2023-10-17 00:00:00,11473.869999999999,420.0,17118.72,4664.18,8.999999999999998,1826.1499999999999,3.15,4643.18,8.249999999999998,1728.71,2.52,3269.37,4.759999999999999,8000.0,1.76,food ($30.0) ; 
194,2023-10-18 00:00:00,11473.869999999999,450.0,17118.72,4664.18,9.599999999999998,1826.1499999999999,3.36,4643.18,8.799999999999999,1728.71,2.7,3269.37,5.099999999999999,8000.0,2.64,food ($30.0) ; 
195,2023-10-19 00:00:00,11473.869999999999,480.0,17118.72,4664.18,10.199999999999998,1826.1499999999999,3.57,4643.18,9.35,1728.71,2.8800000000000003,3269.37,5.439999999999999,8000.0,3.52,food ($30.0) ; 
196,2023-10-20 00:00:00,11473.869999999999,510.0,17118.72,4664.18,10.799999999999997,1826.1499999999999,3.78,4643.18,9.9,1728.71,3.0600000000000005,3269.37,5.7799999999999985,8000.0,4.4,food ($30.0) ; 
197,2023-10-21 00:00:00,11473.869999999999,540.0,17118.72,4664.18,11.399999999999997,1826.1499999999999,3.9899999999999998,4643.18,10.450000000000001,1728.71,3.2400000000000007,3269.37,6.119999999999998,8000.0,5.28,food ($30.0) ; 
198,2023-10-22 00:00:00,11473.869999999999,570.0,17118.72,4664.18,11.999999999999996,1826.1499999999999,4.2,4643.18,11.000000000000002,1728.71,3.420000000000001,3269.37,6.459999999999998,8000.0,6.16,food ($30.0) ; 
199,2023-10-23 00:00:00,11473.869999999999,600.0,17118.72,4664.18,12.599999999999996,1826.1499999999999,4.41,4643.18,11.550000000000002,1728.71,3.600000000000001,3269.37,6.799999999999998,8000.0,7.04,food ($30.0) ; 
200,2023-10-24 00:00:00,11473.869999999999,630.0,17118.72,4664.18,13.199999999999996,1826.1499999999999,4.62,4643.18,12.100000000000003,1728.71,3.780000000000001,3269.37,7.139999999999998,8000.0,7.92,food ($30.0) ; 
201,2023-10-25 00:00:00,11473.869999999999,660.0,17118.72,4664.18,13.799999999999995,1826.1499999999999,4.83,4643.18,12.650000000000004,1728.71,3.9600000000000013,3269.37,7.479999999999998,8000.0,8.8,food ($30.0) ; 
202,2023-10-26 00:00:00,11473.869999999999,690.0,17118.72,4664.18,14.399999999999995,1826.1499999999999,5.04,4643.18,13.200000000000005,1728.71,4.1400000000000015,3269.37,7.819999999999998,8000.0,9.680000000000001,food ($30.0) ; 
203,2023-10-27 00:00:00,11473.869999999999,720.0,17118.72,4664.18,14.999999999999995,1826.1499999999999,5.25,4643.18,13.750000000000005,1728.71,4.320000000000001,3269.37,8.159999999999998,8000.0,10.560000000000002,food ($30.0) ; 
204,2023-10-28 00:00:00,11473.869999999999,1343.59,17118.72,4664.18,15.599999999999994,1826.1499999999999,5.46,4643.18,14.300000000000006,1728.71,4.500000000000001,3269.37,8.499999999999998,8000.0,11.440000000000003,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
205,2023-10-29 00:00:00,14473.869999999999,1373.59,17118.72,4664.18,16.199999999999996,1826.1499999999999,5.67,4643.18,14.850000000000007,1728.71,4.680000000000001,3269.37,8.839999999999998,8000.0,12.320000000000004,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
206,2023-10-30 00:00:00,14473.869999999999,1403.59,17118.72,4664.18,16.799999999999997,1826.1499999999999,5.88,4643.18,15.400000000000007,1728.71,4.86,3269.37,9.179999999999998,8000.0,13.200000000000005,food ($30.0) ; 
207,2023-10-31 00:00:00,14473.869999999999,1433.59,17118.72,4664.18,17.4,1826.1499999999999,6.09,4643.18,15.950000000000008,1728.71,5.04,3269.37,9.519999999999998,8000.0,14.080000000000005,food ($30.0) ; 
