,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Loan A: Principal Balance,Loan A: Interest,Loan B: Principal Balance,Loan B: Interest,Loan C: Principal Balance,Loan C: Interest,Loan D: Principal Balance,Loan D: Interest,Loan E: Principal Balance,Loan E: Interest,Tax Debt: Principal Balance,Tax Debt: Interest,Memo
132,2023-08-17 00:00:00,4286.929999999999,420.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
133,2023-08-18 00:00:00,4286.929999999999,450.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
134,2023-08-19 00:00:00,4286.929999999999,480.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
135,2023-08-20 00:00:00,4286.929999999999,510.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
136,2023-08-21 00:00:00,4286.929999999999,540.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
137,2023-08-22 00:00:00,4286.929999999999,570.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
138,2023-08-23 00:00:00,4286.929999999999,600.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
139,2023-08-24 00:00:00,4286.929999999999,630.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
140,2023-08-25 00:00:00,4286.929999999999,660.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
141,2023-08-26 00:00:00,4286.929999999999,690.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
142,2023-08-27 00:00:00,5606.929999999999,720.0,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,EMT income work for 3 months ($1320.0) ; food ($30.0) ; 
143,2023-08-28 00:00:00,5606.929999999999,1343.59,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
144,2023-08-29 00:00:00,5606.929999999999,1373.59,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
145,2023-08-30 00:00:00,5606.929999999999,1403.59,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
146,2023-08-31 00:00:00,5606.929999999999,1433.59,10260.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
147,2023-09-01 00:00:00,3706.9299999999994,3113.59,9160.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,spotify ($1650.0) ; cyclical billing total ($1100.0) ; rent Mom June 1 ($800.0) ; food ($30.0) ; 
148,2023-09-02 00:00:00,3706.9299999999994,3143.59,9160.07,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
149,2023-09-03 00:00:00,3154.6499999999996,0.0,12239.83,4696.18,0.6,1869.55,0.22,4676.68,0.55,1773.31,0.0,3309.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($302.28231) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
150,2023-09-04 00:00:00,3154.6499999999996,30.0,12239.83,4696.18,1.2,1869.55,0.44,4676.68,1.1,1773.31,0.18,3309.17,0.34,8000.0,0.0,food ($30.0) ; 
151,2023-09-05 00:00:00,3154.6499999999996,60.0,12239.83,4696.18,1.7999999999999998,1869.55,0.66,4676.68,1.6500000000000001,1773.31,0.36,3309.17,0.68,8000.0,0.0,food ($30.0) ; 
152,2023-09-06 00:00:00,3154.6499999999996,90.0,12239.83,4696.18,2.4,1869.55,0.88,4676.68,2.2,1773.31,0.54,3309.17,1.02,8000.0,0.0,food ($30.0) ; 
153,2023-09-07 00:00:00,3154.6499999999996,120.0,12239.83,4696.18,3.0,1869.55,1.1,4676.68,2.75,1773.31,0.72,3309.17,1.36,8000.0,0.0,food ($30.0) ; 
154,2023-09-08 00:00:00,3154.6499999999996,150.0,12239.83,4696.18,3.6,1869.55,1.32,4676.68,3.3,1773.31,0.8999999999999999,3309.17,1.7000000000000002,8000.0,0.0,food ($30.0) ; 
155,2023-09-09 00:00:00,3154.6499999999996,180.0,12239.83,4696.18,4.2,1869.55,1.54,4676.68,3.8499999999999996,1773.31,1.0799999999999998,3309.17,2.04,8000.0,0.0,food ($30.0) ; 
156,2023-09-10 00:00:00,4474.65,210.0,12239.83,4696.18,4.8,1869.55,1.76,4676.68,4.3999999999999995,1773.31,1.2599999999999998,3309.17,2.38,8000.0,0.0,EMT income work for 3 months ($1320.0) ; food ($30.0) ; 
157,2023-09-11 00:00:00,4474.65,240.0,12239.83,4696.18,5.3999999999999995,1869.55,1.98,4676.68,4.949999999999999,1773.31,1.4399999999999997,3309.17,2.7199999999999998,8000.0,0.0,food ($30.0) ; 
158,2023-09-12 00:00:00,4474.65,270.0,12239.83,4696.18,5.999999999999999,1869.55,2.2,4676.68,5.499999999999999,1773.31,1.6199999999999997,3309.17,3.0599999999999996,8000.0,0.0,food ($30.0) ; 
159,2023-09-13 00:00:00,4474.65,300.0,12239.83,4696.18,6.599999999999999,1869.55,2.4200000000000004,4676.68,6.049999999999999,1773.31,1.7999999999999996,3309.17,3.3999999999999995,8000.0,0.0,food ($30.0) ; 
160,2023-09-14 00:00:00,4474.65,330.0,12239.83,4696.18,7.199999999999998,1869.55,2.6400000000000006,4676.68,6.599999999999999,1773.31,1.9799999999999995,3309.17,3.7399999999999993,8000.0,0.0,food ($30.0) ; 
161,2023-09-15 00:00:00,4474.65,360.0,12239.83,4696.18,7.799999999999998,1869.55,2.8600000000000008,4676.68,7.149999999999999,1773.31,2.1599999999999997,3309.17,4.079999999999999,8000.0,0.0,food ($30.0) ; 
162,2023-09-16 00:00:00,4474.65,390.0,12239.83,4696.18,8.399999999999999,1869.55,3.080000000000001,4676.68,7.699999999999998,1773.31,2.34,3309.17,4.419999999999999,8000.0,0.0,food ($30.0) ; 
163,2023-09-17 00:00:00,7474.65,420.0,12239.83,4696.18,8.999999999999998,1869.55,3.300000000000001,4676.68,8.249999999999998,1773.31,2.52,3309.17,4.759999999999999,8000.0,0.0,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
164,2023-09-18 00:00:00,7474.65,450.0,12239.83,4696.18,9.599999999999998,1869.55,3.5200000000000014,4676.68,8.799999999999999,1773.31,2.7,3309.17,5.099999999999999,8000.0,0.0,food ($30.0) ; 
165,2023-09-19 00:00:00,7474.65,480.0,12239.83,4696.18,10.199999999999998,1869.55,3.7400000000000015,4676.68,9.35,1773.31,2.8800000000000003,3309.17,5.439999999999999,8000.0,0.0,food ($30.0) ; 
166,2023-09-20 00:00:00,7474.65,510.0,12239.83,4696.18,10.799999999999997,1869.55,3.9600000000000017,4676.68,9.9,1773.31,3.0600000000000005,3309.17,5.7799999999999985,8000.0,0.0,food ($30.0) ; 
167,2023-09-21 00:00:00,7474.65,540.0,12239.83,4696.18,11.399999999999997,1869.55,4.1800000000000015,4676.68,10.450000000000001,1773.31,3.2400000000000007,3309.17,6.119999999999998,8000.0,0.0,food ($30.0) ; 
168,2023-09-22 00:00:00,7474.65,570.0,12239.83,4696.18,11.999999999999996,1869.55,4.400000000000001,4676.68,11.000000000000002,1773.31,3.420000000000001,3309.17,6.459999999999998,8000.0,0.0,food ($30.0) ; 
169,2023-09-23 00:00:00,7474.65,600.0,12239.83,4696.18,12.599999999999996,1869.55,4.620000000000001,4676.68,11.550000000000002,1773.31,3.600000000000001,3309.17,6.799999999999998,8000.0,0.0,food ($30.0) ; 
170,2023-09-24 00:00:00,8794.65,630.0,12239.83,4696.18,13.199999999999996,1869.55,4.840000000000001,4676.68,12.100000000000003,1773.31,3.780000000000001,3309.17,7.139999999999998,8000.0,0.0,EMT income work for 3 months ($1320.0) ; food ($30.0) ; 
171,2023-09-25 00:00:00,8794.65,660.0,12239.83,4696.18,13.799999999999995,1869.55,5.0600000000000005,4676.68,12.650000000000004,1773.31,3.9600000000000013,3309.17,7.479999999999998,8000.0,0.0,food ($30.0) ; 
172,2023-09-26 00:00:00,8794.65,690.0,12239.83,4696.18,14.399999999999995,1869.55,5.28,4676.68,13.200000000000005,1773.31,4.1400000000000015,3309.17,7.819999999999998,8000.0,0.0,food ($30.0) ; 
173,2023-09-27 00:00:00,8794.65,720.0,12239.83,4696.18,14.999999999999995,1869.55,5.5,4676.68,13.750000000000005,1773.31,4.320000000000001,3309.17,8.159999999999998,8000.0,0.0,food ($30.0) ; 
174,2023-09-28 00:00:00,8794.65,1343.59,12239.83,4696.18,15.599999999999994,1869.55,5.72,4676.68,14.300000000000006,1773.31,4.500000000000001,3309.17,8.499999999999998,8000.0,0.0,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
175,2023-09-29 00:00:00,8794.65,1373.59,12239.83,4696.18,16.199999999999996,1869.55,5.9399999999999995,4676.68,14.850000000000007,1773.31,4.680000000000001,3309.17,8.839999999999998,8000.0,0.0,food ($30.0) ; 
176,2023-09-30 00:00:00,8794.65,1403.59,12239.83,4696.18,16.799999999999997,1869.55,6.159999999999999,4676.68,15.400000000000007,1773.31,4.86,3309.17,9.179999999999998,8000.0,0.0,food ($30.0) ; 
177,2023-10-01 00:00:00,9894.65,3083.59,11139.83,4696.18,17.4,1869.55,6.379999999999999,4676.68,15.950000000000008,1773.31,5.04,3309.17,9.519999999999998,8000.0,0.0,tech income starts sep 15 ($3000.0) ; spotify ($1650.0) ; cyclical billing total ($1100.0) ; rent Mom June 1 ($800.0) ; food ($30.0) ; 
178,2023-10-02 00:00:00,9894.65,3113.59,11139.83,4696.18,18.0,1869.55,6.599999999999999,4676.68,16.500000000000007,1773.31,5.22,3309.17,9.859999999999998,8000.0,0.0,food ($30.0) ; 
179,2023-10-03 00:00:00,9277.039999999999,0.0,14169.32,4664.18,0.6,1826.1499999999999,0.21,4643.18,0.55,1728.71,0.0,3269.37,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($367.61439) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
180,2023-10-04 00:00:00,9277.039999999999,30.0,14169.32,4664.18,1.2,1826.1499999999999,0.42,4643.18,1.1,1728.71,0.18,3269.37,0.34,8000.0,0.0,food ($30.0) ; 
181,2023-10-05 00:00:00,9277.039999999999,60.0,14169.32,4664.18,1.7999999999999998,1826.1499999999999,0.63,4643.18,1.6500000000000001,1728.71,0.36,3269.37,0.68,8000.0,0.0,food ($30.0) ; 
182,2023-10-06 00:00:00,9277.039999999999,90.0,14169.32,4664.18,2.4,1826.1499999999999,0.84,4643.18,2.2,1728.71,0.54,3269.37,1.02,8000.0,0.0,food ($30.0) ; 
183,2023-10-07 00:00:00,9277.039999999999,120.0,14169.32,4664.18,3.0,1826.1499999999999,1.05,4643.18,2.75,1728.71,0.72,3269.37,1.36,8000.0,0.0,food ($30.0) ; 
184,2023-10-08 00:00:00,9277.039999999999,150.0,14169.32,4664.18,3.6,1826.1499999999999,1.26,4643.18,3.3,1728.71,0.8999999999999999,3269.37,1.7000000000000002,8000.0,0.0,food ($30.0) ; 
185,2023-10-09 00:00:00,9277.039999999999,180.0,14169.32,4664.18,4.2,1826.1499999999999,1.47,4643.18,3.8499999999999996,1728.71,1.0799999999999998,3269.37,2.04,8000.0,0.0,food ($30.0) ; 
186,2023-10-10 00:00:00,9277.039999999999,210.0,14169.32,4664.18,4.8,1826.1499999999999,1.68,4643.18,4.3999999999999995,1728.71,1.2599999999999998,3269.37,2.38,8000.0,0.0,food ($30.0) ; 
187,2023-10-11 00:00:00,9277.039999999999,240.0,14169.32,4664.18,5.3999999999999995,1826.1499999999999,1.89,4643.18,4.949999999999999,1728.71,1.4399999999999997,3269.37,2.7199999999999998,8000.0,0.0,food ($30.0) ; 
188,2023-10-12 00:00:00,9277.039999999999,270.0,14169.32,4664.18,5.999999999999999,1826.1499999999999,2.1,4643.18,5.499999999999999,1728.71,1.6199999999999997,3269.37,3.0599999999999996,8000.0,0.0,food ($30.0) ; 
189,2023-10-13 00:00:00,9277.039999999999,300.0,14169.32,4664.18,6.599999999999999,1826.1499999999999,2.31,4643.18,6.049999999999999,1728.71,1.7999999999999996,3269.37,3.3999999999999995,8000.0,0.0,food ($30.0) ; 
190,2023-10-14 00:00:00,9277.039999999999,330.0,14169.32,4664.18,7.199999999999998,1826.1499999999999,2.52,4643.18,6.599999999999999,1728.71,1.9799999999999995,3269.37,3.7399999999999993,8000.0,0.0,food ($30.0) ; 
191,2023-10-15 00:00:00,12277.039999999999,360.0,14169.32,4664.18,7.799999999999998,1826.1499999999999,2.73,4643.18,7.149999999999999,1728.71,2.1599999999999997,3269.37,4.079999999999999,8000.0,0.0,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
192,2023-10-16 00:00:00,12277.039999999999,390.0,14169.32,4664.18,8.399999999999999,1826.1499999999999,2.94,4643.18,7.699999999999998,1728.71,2.34,3269.37,4.419999999999999,8000.0,0.88,food ($30.0) ; 
193,2023-10-17 00:00:00,12277.039999999999,420.0,14169.32,4664.18,8.999999999999998,1826.1499999999999,3.15,4643.18,8.249999999999998,1728.71,2.52,3269.37,4.759999999999999,8000.0,1.76,food ($30.0) ; 
194,2023-10-18 00:00:00,12277.039999999999,450.0,14169.32,4664.18,9.599999999999998,1826.1499999999999,3.36,4643.18,8.799999999999999,1728.71,2.7,3269.37,5.099999999999999,8000.0,2.64,food ($30.0) ; 
195,2023-10-19 00:00:00,12277.039999999999,480.0,14169.32,4664.18,10.199999999999998,1826.1499999999999,3.57,4643.18,9.35,1728.71,2.8800000000000003,3269.37,5.439999999999999,8000.0,3.52,food ($30.0) ; 
196,2023-10-20 00:00:00,12277.039999999999,510.0,14169.32,4664.18,10.799999999999997,1826.1499999999999,3.78,4643.18,9.9,1728.71,3.0600000000000005,3269.37,5.7799999999999985,8000.0,4.4,food ($30.0) ; 
197,2023-10-21 00:00:00,12277.039999999999,540.0,14169.32,4664.18,11.399999999999997,1826.1499999999999,3.9899999999999998,4643.18,10.450000000000001,1728.71,3.2400000000000007,3269.37,6.119999999999998,8000.0,5.28,food ($30.0) ; 
198,2023-10-22 00:00:00,12277.039999999999,570.0,14169.32,4664.18,11.999999999999996,1826.1499999999999,4.2,4643.18,11.000000000000002,1728.71,3.420000000000001,3269.37,6.459999999999998,8000.0,6.16,food ($30.0) ; 
199,2023-10-23 00:00:00,12277.039999999999,600.0,14169.32,4664.18,12.599999999999996,1826.1499999999999,4.41,4643.18,11.550000000000002,1728.71,3.600000000000001,3269.37,6.799999999999998,8000.0,7.04,food ($30.0) ; 
200,2023-10-24 00:00:00,12277.039999999999,630.0,14169.32,4664.18,13.199999999999996,1826.1499999999999,4.62,4643.18,12.100000000000003,1728.71,3.780000000000001,3269.37,7.139999999999998,8000.0,7.92,food ($30.0) ; 
201,2023-10-25 00:00:00,12277.039999999999,660.0,14169.32,4664.18,13.799999999999995,1826.1499999999999,4.83,4643.18,12.650000000000004,1728.71,3.9600000000000013,3269.37,7.479999999999998,8000.0,8.8,food ($30.0) ; 
202,2023-10-26 00:00:00,12277.039999999999,690.0,14169.32,4664.18,14.399999999999995,1826.1499999999999,5.04,4643.18,13.200000000000005,1728.71,4.1400000000000015,3269.37,7.819999999999998,8000.0,9.680000000000001,food ($30.0) ; 
203,2023-10-27 00:00:00,12277.039999999999,720.0,14169.32,4664.18,14.999999999999995,1826.1499999999999,5.25,4643.18,13.750000000000005,1728.71,4.320000000000001,3269.37,8.159999999999998,8000.0,10.560000000000002,food ($30.0) ; 
204,2023-10-28 00:00:00,12277.039999999999,1343.59,14169.32,4664.18,15.599999999999994,1826.1499999999999,5.46,4643.18,14.300000000000006,1728.71,4.500000000000001,3269.37,8.499999999999998,8000.0,11.440000000000003,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
205,2023-10-29 00:00:00,15277.039999999999,1373.59,14169.32,4664.18,16.199999999999996,1826.1499999999999,5.67,4643.18,14.850000000000007,1728.71,4.680000000000001,3269.37,8.839999999999998,8000.0,12.320000000000004,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
206,2023-10-30 00:00:00,15277.039999999999,1403.59,14169.32,4664.18,16.799999999999997,1826.1499999999999,5.88,4643.18,15.400000000000007,1728.71,4.86,3269.37,9.179999999999998,8000.0,13.200000000000005,food ($30.0) ; 
207,2023-10-31 00:00:00,15277.039999999999,1433.59,14169.32,4664.18,17.4,1826.1499999999999,6.09,4643.18,15.950000000000008,1728.71,5.04,3269.37,9.519999999999998,8000.0,14.080000000000005,food ($30.0) ; 
208,2023-11-01 00:00:00,13377.039999999999,3113.59,13069.32,4664.18,18.0,1826.1499999999999,6.3,4643.18,16.500000000000007,1728.71,5.22,3269.37,9.859999999999998,8000.0,14.960000000000006,spotify ($1650.0) ; cyclical billing total ($1100.0) ; rent Mom June 1 ($800.0) ; food ($30.0) ; 
209,2023-11-02 00:00:00,13377.039999999999,3143.59,13069.32,4664.18,18.6,1826.1499999999999,6.51,4643.18,17.050000000000008,1728.71,5.3999999999999995,3269.37,10.199999999999998,8000.0,15.840000000000007,food ($30.0) ; 
210,2023-11-03 00:00:00,12695.749999999998,0.0,16109.03,4632.780000000001,0.59,1782.6599999999999,0.21,4610.2300000000005,0.54,1684.29,0.0,3229.91,0.0,8000.0,16.720000000000006,food ($30.0) ; Credit cc min payment ($431.28756) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
211,2023-11-04 00:00:00,12695.749999999998,30.0,16109.03,4632.780000000001,1.18,1782.6599999999999,0.42,4610.2300000000005,1.08,1684.29,0.17,3229.91,0.33,8000.0,17.600000000000005,food ($30.0) ; 
212,2023-11-05 00:00:00,12695.749999999998,60.0,16109.03,4632.780000000001,1.77,1782.6599999999999,0.63,4610.2300000000005,1.62,1684.29,0.34,3229.91,0.66,8000.0,18.480000000000004,food ($30.0) ; 
213,2023-11-06 00:00:00,12695.749999999998,90.0,16109.03,4632.780000000001,2.36,1782.6599999999999,0.84,4610.2300000000005,2.16,1684.29,0.51,3229.91,0.99,8000.0,19.360000000000003,food ($30.0) ; 
214,2023-11-07 00:00:00,12695.749999999998,120.0,16109.03,4632.780000000001,2.9499999999999997,1782.6599999999999,1.05,4610.2300000000005,2.7,1684.29,0.68,3229.91,1.32,8000.0,20.240000000000002,food ($30.0) ; 
215,2023-11-08 00:00:00,12695.749999999998,150.0,16109.03,4632.780000000001,3.5399999999999996,1782.6599999999999,1.26,4610.2300000000005,3.24,1684.29,0.8500000000000001,3229.91,1.6500000000000001,8000.0,21.12,food ($30.0) ; 
216,2023-11-09 00:00:00,12695.749999999998,180.0,16109.03,4632.780000000001,4.13,1782.6599999999999,1.47,4610.2300000000005,3.7800000000000002,1684.29,1.02,3229.91,1.9800000000000002,8000.0,22.0,food ($30.0) ; 
217,2023-11-10 00:00:00,12695.749999999998,210.0,16109.03,4632.780000000001,4.72,1782.6599999999999,1.68,4610.2300000000005,4.32,1684.29,1.19,3229.91,2.31,8000.0,22.88,food ($30.0) ; 
218,2023-11-11 00:00:00,12695.749999999998,240.0,16109.03,4632.780000000001,5.31,1782.6599999999999,1.89,4610.2300000000005,4.86,1684.29,1.3599999999999999,3229.91,2.64,8000.0,23.759999999999998,food ($30.0) ; 
219,2023-11-12 00:00:00,15695.749999999998,270.0,16109.03,4632.780000000001,5.8999999999999995,1782.6599999999999,2.1,4610.2300000000005,5.4,1684.29,1.5299999999999998,3229.91,2.97,8000.0,24.639999999999997,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
220,2023-11-13 00:00:00,15695.749999999998,300.0,16109.03,4632.780000000001,6.489999999999999,1782.6599999999999,2.31,4610.2300000000005,5.94,1684.29,1.6999999999999997,3229.91,3.3000000000000003,8000.0,25.519999999999996,food ($30.0) ; 
221,2023-11-14 00:00:00,15695.749999999998,330.0,16109.03,4632.780000000001,7.079999999999999,1782.6599999999999,2.52,4610.2300000000005,6.48,1684.29,1.8699999999999997,3229.91,3.6300000000000003,8000.0,26.399999999999995,food ($30.0) ; 
222,2023-11-15 00:00:00,15695.749999999998,360.0,16109.03,4632.780000000001,7.669999999999999,1782.6599999999999,2.73,4610.2300000000005,7.0200000000000005,1684.29,2.0399999999999996,3229.91,3.9600000000000004,8000.0,27.279999999999994,food ($30.0) ; 
223,2023-11-16 00:00:00,15695.749999999998,390.0,16109.03,4632.780000000001,8.26,1782.6599999999999,2.94,4610.2300000000005,7.5600000000000005,1684.29,2.2099999999999995,3229.91,4.29,8000.0,28.159999999999993,food ($30.0) ; 
224,2023-11-17 00:00:00,15695.749999999998,420.0,16109.03,4632.780000000001,8.85,1782.6599999999999,3.15,4610.2300000000005,8.100000000000001,1684.29,2.3799999999999994,3229.91,4.62,8000.0,29.039999999999992,food ($30.0) ; 
225,2023-11-18 00:00:00,15695.749999999998,450.0,16109.03,4632.780000000001,9.44,1782.6599999999999,3.36,4610.2300000000005,8.64,1684.29,2.5499999999999994,3229.91,4.95,8000.0,29.91999999999999,food ($30.0) ; 
226,2023-11-19 00:00:00,15695.749999999998,480.0,16109.03,4632.780000000001,10.03,1782.6599999999999,3.57,4610.2300000000005,9.18,1684.29,2.7199999999999993,3229.91,5.28,8000.0,30.79999999999999,food ($30.0) ; 
227,2023-11-20 00:00:00,15695.749999999998,510.0,16109.03,4632.780000000001,10.62,1782.6599999999999,3.78,4610.2300000000005,9.719999999999999,1684.29,2.8899999999999992,3229.91,5.61,8000.0,31.67999999999999,food ($30.0) ; 
228,2023-11-21 00:00:00,15695.749999999998,540.0,16109.03,4632.780000000001,11.209999999999999,1782.6599999999999,3.9899999999999998,4610.2300000000005,10.259999999999998,1684.29,3.059999999999999,3229.91,5.94,8000.0,32.55999999999999,food ($30.0) ; 
229,2023-11-22 00:00:00,15695.749999999998,570.0,16109.03,4632.780000000001,11.799999999999999,1782.6599999999999,4.2,4610.2300000000005,10.799999999999997,1684.29,3.229999999999999,3229.91,6.2700000000000005,8000.0,33.43999999999999,food ($30.0) ; 
230,2023-11-23 00:00:00,15695.749999999998,600.0,16109.03,4632.780000000001,12.389999999999999,1782.6599999999999,4.41,4610.2300000000005,11.339999999999996,1684.29,3.399999999999999,3229.91,6.6000000000000005,8000.0,34.31999999999999,food ($30.0) ; 
231,2023-11-24 00:00:00,15695.749999999998,630.0,16109.03,4632.780000000001,12.979999999999999,1782.6599999999999,4.62,4610.2300000000005,11.879999999999995,1684.29,3.569999999999999,3229.91,6.930000000000001,8000.0,35.199999999999996,food ($30.0) ; 
232,2023-11-25 00:00:00,15695.749999999998,660.0,16109.03,4632.780000000001,13.569999999999999,1782.6599999999999,4.83,4610.2300000000005,12.419999999999995,1684.29,3.739999999999999,3229.91,7.260000000000001,8000.0,36.08,food ($30.0) ; 
233,2023-11-26 00:00:00,18695.75,690.0,16109.03,4632.780000000001,14.159999999999998,1782.6599999999999,5.04,4610.2300000000005,12.959999999999994,1684.29,3.909999999999999,3229.91,7.590000000000001,8000.0,36.96,tech income starts sep 15 ($3000.0) ; food ($30.0) ; 
234,2023-11-27 00:00:00,18695.75,720.0,16109.03,4632.780000000001,14.749999999999998,1782.6599999999999,5.25,4610.2300000000005,13.499999999999993,1684.29,4.079999999999999,3229.91,7.920000000000001,8000.0,37.84,food ($30.0) ; 
235,2023-11-28 00:00:00,18695.75,1343.59,16109.03,4632.780000000001,15.339999999999998,1782.6599999999999,5.46,4610.2300000000005,14.039999999999992,1684.29,4.249999999999999,3229.91,8.25,8000.0,38.720000000000006,health insurance ($175.5) ; phone bill ($163.09) ; gas and bus ($100.0) ; car insurance ($89.0) ; gym ($33.0) ; food ($30.0) ; hbo max ($15.0) ; spotify ($10.0) ; hulu ($8.0) ; 
236,2023-11-29 00:00:00,18695.75,1373.59,16109.03,4632.780000000001,15.929999999999998,1782.6599999999999,5.67,4610.2300000000005,14.579999999999991,1684.29,4.419999999999999,3229.91,8.58,8000.0,39.60000000000001,food ($30.0) ; 
237,2023-11-30 00:00:00,18695.75,1403.59,16109.03,4632.780000000001,16.52,1782.6599999999999,5.88,4610.2300000000005,15.11999999999999,1684.29,4.589999999999999,3229.91,8.91,8000.0,40.48000000000001,food ($30.0) ; 
238,2023-12-01 00:00:00,16795.75,3083.59,15009.03,4632.780000000001,17.11,1782.6599999999999,6.09,4610.2300000000005,15.65999999999999,1684.29,4.759999999999999,3229.91,9.24,8000.0,41.360000000000014,spotify ($1650.0) ; cyclical billing total ($1100.0) ; rent Mom June 1 ($800.0) ; food ($30.0) ; 
239,2023-12-02 00:00:00,16795.75,3113.59,15009.03,4632.780000000001,17.7,1782.6599999999999,6.3,4610.2300000000005,16.19999999999999,1684.29,4.929999999999999,3229.91,9.57,8000.0,42.240000000000016,food ($30.0) ; 
240,2023-12-03 00:00:00,16050.45,0.0,17998.88,4600.4800000000005,0.59,1738.9599999999998,0.2,4576.43,0.54,1639.3899999999999,0.0,3189.81,0.0,8000.0,43.12000000000002,food ($30.0) ; Credit cc min payment ($495.29799) ; Loan A loan min payment ($50.0); Loan B loan min payment ($50.0); Loan C loan min payment ($50.0); Loan D loan min payment ($50.0); Loan E loan min payment ($50.0); 
241,2023-12-04 00:00:00,16050.45,30.0,17998.88,4600.4800000000005,1.18,1738.9599999999998,0.4,4576.43,1.08,1639.3899999999999,0.17,3189.81,0.33,8000.0,44.00000000000002,food ($30.0) ; 
242,2023-12-05 00:00:00,16050.45,60.0,17998.88,4600.4800000000005,1.77,1738.9599999999998,0.6000000000000001,4576.43,1.62,1639.3899999999999,0.34,3189.81,0.66,8000.0,44.880000000000024,food ($30.0) ; 
243,2023-12-06 00:00:00,16050.45,90.0,17998.88,4600.4800000000005,2.36,1738.9599999999998,0.8,4576.43,2.16,1639.3899999999999,0.51,3189.81,0.99,8000.0,45.760000000000026,food ($30.0) ; 
244,2023-12-07 00:00:00,16050.45,120.0,17998.88,4600.4800000000005,2.9499999999999997,1738.9599999999998,1.0,4576.43,2.7,1639.3899999999999,0.68,3189.81,1.32,8000.0,46.64000000000003,food ($30.0) ; 
